invoice_no,customer_id,stock_code,description,quantity,unit_price,transaction_date,country
INV_006361,CUST_00533,PROD_0027,Product 27 Essential,1,57.2,2024-08-19 14:01:50,United States
INV_001691,CUST_01166,PROD_0039,Product 39 Eco,2,194.35,2024-10-09 00:06:11,France
INV_002934,CUST_02103,PROD_0012,Product 12 Luxury,4,170.25,2024-12-01 06:16:30,United Kingdom
INV_000011,CUST_00263,PROD_0006,Product 6 Luxury,1,43.76,2024-05-11 07:11:09,United States
INV_005155,CUST_02422,PROD_0029,Product 29 Essential,1,132.8,2024-02-08 08:41:59,France
INV_003414,CUST_02351,PROD_0022,Product 22 Luxury,1,128.81,2024-07-04 17:55:05,United Kingdom
INV_000552,CUST_01463,PROD_0014,Product 14 Modern,1,29.33,2024-11-02 05:32:21,United States
INV_007946,CUST_01876,PROD_0028,Product 28 Vintage,1,175.88,2024-08-14 08:27:09,United States
INV_002749,CUST_02013,PROD_0042,Product 42 Essential,3,62.22,2024-10-23 13:58:14,Australia
INV_007683,CUST_00956,PROD_0009,Product 9 Luxury,3,141.13,2024-04-14 02:00:38,United States
INV_007541,CUST_01105,PROD_0001,Product 1 Luxury,1,149.59,2024-12-06 14:55:00,United States
INV_007953,CUST_00293,PROD_0036,Product 36 Vintage,1,159.45,2024-06-20 07:25:07,Germany
INV_001657,CUST_00842,PROD_0042,Product 42 Essential,3,62.22,2024-09-24 02:27:02,France
INV_001087,CUST_01101,PROD_0042,Product 42 Essential,2,62.22,2024-10-11 15:27:25,Canada
INV_000471,CUST_02313,PROD_0004,Product 4 Modern,1,10.8,2024-09-06 17:07:05,United Kingdom
INV_007064,CUST_01092,PROD_0044,Product 44 Essential,1,153.57,2024-12-21 20:02:55,United States
INV_002257,CUST_00098,PROD_0047,Product 47 Vintage,1,153.68,2024-08-28 13:12:02,United States
INV_006015,CUST_00165,PROD_0020,Product 20 Essential,1,77.18,2024-03-30 15:43:50,Japan
INV_003713,CUST_00571,PROD_0007,Product 7 Eco,2,47.98,2024-04-24 10:46:40,United Kingdom
INV_006317,CUST_02131,PROD_0046,Product 46 Essential,3,123.74,2024-02-23 19:07:42,Germany
INV_001803,CUST_01597,PROD_0015,Product 15 Modern,1,112.64,2024-11-17 17:29:52,United States
INV_000636,CUST_00246,PROD_0022,Product 22 Luxury,1,128.81,2024-03-02 09:24:59,United States
INV_005711,CUST_01660,PROD_0033,Product 33 Modern,1,82.87,2024-04-16 11:11:11,United States
INV_006965,CUST_00271,PROD_0027,Product 27 Essential,1,57.2,2024-07-03 12:21:34,United Kingdom
INV_006885,CUST_01492,PROD_0048,Product 48 Eco,2,184.1,2024-07-09 07:24:14,Germany
INV_003775,CUST_02323,PROD_0022,Product 22 Luxury,1,128.81,2024-08-31 19:25:24,Japan
INV_000873,CUST_01359,PROD_0050,Product 50 Luxury,2,176.34,2024-05-29 01:42:21,Germany
INV_004448,CUST_01666,PROD_0016,Product 16 Eco,1,117.57,2024-12-04 10:17:48,United States
INV_002357,CUST_00594,PROD_0037,Product 37 Modern,1,17.38,2024-03-24 22:48:19,Australia
INV_002824,CUST_01971,PROD_0010,Product 10 Essential,3,35.31,2024-09-08 21:36:23,United States
INV_007131,CUST_00218,PROD_0038,Product 38 Modern,1,199.23,2024-06-22 00:30:38,France
INV_002981,CUST_01328,PROD_0034,Product 34 Vintage,1,104.35,2024-04-10 04:07:18,United States
INV_000518,CUST_02161,PROD_0025,Product 25 Eco,1,138.49,2024-06-11 14:12:06,Australia
INV_005321,CUST_01306,PROD_0040,Product 40 Luxury,1,137.92,2024-11-30 13:34:03,United Kingdom
INV_000387,CUST_00975,PROD_0014,Product 14 Modern,8,29.33,2024-08-16 16:30:25,United States
INV_001319,CUST_02096,PROD_0007,Product 7 Eco,1,47.98,2024-09-14 05:36:00,Australia
INV_004523,CUST_00628,PROD_0046,Product 46 Essential,3,123.74,2024-10-01 01:02:15,Germany
INV_000380,CUST_02313,PROD_0030,Product 30 Modern,1,32.85,2024-03-20 16:39:16,United States
INV_004194,CUST_00513,PROD_0010,Product 10 Essential,3,35.31,2024-06-15 21:16:05,Germany
INV_000686,CUST_00836,PROD_0045,Product 45 Eco,3,174.74,2024-06-08 08:59:40,United Kingdom
INV_007200,CUST_01555,PROD_0022,Product 22 Luxury,1,128.81,2024-05-01 14:20:13,United States
INV_002154,CUST_00978,PROD_0044,Product 44 Essential,1,153.57,2024-08-29 02:58:22,United States
INV_001097,CUST_00051,PROD_0049,Product 49 Eco,1,100.27,2024-04-04 23:23:05,United States
INV_001462,CUST_01698,PROD_0007,Product 7 Eco,2,47.98,2024-01-19 01:24:53,Australia
INV_001561,CUST_01409,PROD_0045,Product 45 Eco,1,174.74,2024-03-23 05:31:52,United States
INV_000125,CUST_00605,PROD_0042,Product 42 Essential,1,62.22,2024-09-11 18:54:13,Germany
INV_004711,CUST_02498,PROD_0046,Product 46 Essential,1,123.74,2024-08-28 18:04:33,United Kingdom
INV_007386,CUST_01666,PROD_0020,Product 20 Essential,1,77.18,2024-03-14 03:05:08,United States
INV_005713,CUST_02460,PROD_0046,Product 46 Essential,1,123.74,2024-12-06 21:02:30,United Kingdom
INV_002996,CUST_01736,PROD_0031,Product 31 Vintage,4,150.26,2024-12-19 23:43:40,United Kingdom
INV_006037,CUST_01242,PROD_0025,Product 25 Eco,4,138.49,2024-09-07 04:50:43,United States
INV_006187,CUST_02341,PROD_0046,Product 46 Essential,1,123.74,2024-09-07 13:34:12,Germany
INV_002817,CUST_01660,PROD_0013,Product 13 Eco,1,162.38,2024-12-03 09:37:16,Germany
INV_006827,CUST_02457,PROD_0007,Product 7 Eco,1,47.98,2024-09-05 14:08:11,France
INV_001007,CUST_01686,PROD_0048,Product 48 Eco,1,184.1,2024-12-22 19:32:42,United States
INV_001870,CUST_00405,PROD_0020,Product 20 Essential,6,77.18,2024-01-13 08:33:26,United Kingdom
INV_005653,CUST_01686,PROD_0031,Product 31 Vintage,2,150.26,2024-04-18 04:00:52,United States
INV_001001,CUST_00244,PROD_0041,Product 41 Eco,6,154.87,2024-08-09 09:28:40,United States
INV_003641,CUST_01146,PROD_0022,Product 22 Luxury,1,128.81,2024-03-09 15:17:30,United States
INV_007068,CUST_02072,PROD_0040,Product 40 Luxury,2,137.92,2024-02-19 02:18:39,United States
INV_001415,CUST_01870,PROD_0014,Product 14 Modern,8,29.33,2024-04-15 13:40:04,France
INV_000388,CUST_00714,PROD_0009,Product 9 Luxury,1,141.13,2024-04-13 01:24:16,United States
INV_001461,CUST_00781,PROD_0009,Product 9 Luxury,1,141.13,2024-10-05 08:56:51,United States
INV_007862,CUST_01410,PROD_0029,Product 29 Essential,1,132.8,2024-08-25 09:33:34,United Kingdom
INV_003155,CUST_00486,PROD_0020,Product 20 Essential,1,77.18,2024-01-28 17:01:04,United States
INV_001780,CUST_01597,PROD_0043,Product 43 Vintage,2,5.62,2024-04-30 03:32:36,United States
INV_006029,CUST_00013,PROD_0045,Product 45 Eco,1,174.74,2024-06-17 06:35:13,United Kingdom
INV_000693,CUST_01083,PROD_0039,Product 39 Eco,2,194.35,2024-08-24 22:19:33,United Kingdom
INV_003700,CUST_01972,PROD_0041,Product 41 Eco,2,154.87,2024-09-26 07:09:02,Japan
INV_007519,CUST_00451,PROD_0005,Product 5 Vintage,1,103.53,2024-12-08 19:39:27,United Kingdom
INV_002595,CUST_01548,PROD_0009,Product 9 Luxury,5,141.13,2024-08-27 14:17:40,Germany
INV_005027,CUST_00995,PROD_0011,Product 11 Essential,1,23.08,2024-08-15 11:54:13,United Kingdom
INV_006920,CUST_00312,PROD_0001,Product 1 Luxury,3,149.59,2024-02-27 04:42:00,Germany
INV_007974,CUST_00432,PROD_0040,Product 40 Luxury,5,137.92,2024-06-21 22:26:57,United Kingdom
INV_004739,CUST_01756,PROD_0014,Product 14 Modern,2,29.33,2024-11-01 19:19:09,United States
INV_003455,CUST_01777,PROD_0031,Product 31 Vintage,1,150.26,2024-04-25 20:56:52,United Kingdom
INV_002103,CUST_01852,PROD_0009,Product 9 Luxury,1,141.13,2024-11-18 03:06:14,Australia
INV_007793,CUST_00700,PROD_0046,Product 46 Essential,2,123.74,2024-08-25 12:51:23,Canada
INV_000956,CUST_01771,PROD_0047,Product 47 Vintage,3,153.68,2024-06-02 15:05:42,United States
INV_004086,CUST_00522,PROD_0049,Product 49 Eco,3,100.27,2024-08-29 03:06:42,United Kingdom
INV_007071,CUST_02354,PROD_0016,Product 16 Eco,1,117.57,2024-01-08 00:20:53,Australia
INV_000638,CUST_02485,PROD_0003,Product 3 Luxury,2,21.94,2024-02-25 19:05:21,United States
INV_000940,CUST_01603,PROD_0002,Product 2 Vintage,5,32.2,2024-06-28 20:03:42,France
INV_006275,CUST_00585,PROD_0017,Product 17 Luxury,1,133.94,2024-08-29 05:48:17,United States
INV_000394,CUST_02136,PROD_0022,Product 22 Luxury,1,128.81,2024-04-27 03:23:54,United Kingdom
INV_007566,CUST_01460,PROD_0003,Product 3 Luxury,1,21.94,2024-07-24 08:26:49,Germany
INV_002789,CUST_01825,PROD_0025,Product 25 Eco,4,138.49,2024-12-09 20:38:51,United States
INV_004382,CUST_01177,PROD_0026,Product 26 Luxury,2,165.24,2024-06-11 22:53:59,Australia
INV_000729,CUST_01054,PROD_0002,Product 2 Vintage,1,32.2,2024-10-06 01:49:13,United States
INV_006897,CUST_00938,PROD_0039,Product 39 Eco,1,194.35,2024-12-25 08:54:30,United States
INV_003869,CUST_01600,PROD_0044,Product 44 Essential,2,153.57,2024-10-09 18:30:08,United States
INV_001110,CUST_00033,PROD_0030,Product 30 Modern,3,32.85,2024-05-23 06:34:39,United States
INV_006381,CUST_01541,PROD_0034,Product 34 Vintage,1,104.35,2024-02-17 02:15:51,United States
INV_004700,CUST_00433,PROD_0012,Product 12 Luxury,2,170.25,2024-09-14 23:06:53,Canada
INV_000067,CUST_01082,PROD_0011,Product 11 Essential,1,23.08,2024-07-15 06:45:13,United Kingdom
INV_001757,CUST_02481,PROD_0012,Product 12 Luxury,1,170.25,2024-03-18 06:25:26,United Kingdom
INV_004332,CUST_01748,PROD_0035,Product 35 Luxury,2,172.91,2024-04-20 18:47:23,United States
INV_007609,CUST_00504,PROD_0002,Product 2 Vintage,1,32.2,2024-09-17 07:54:19,Canada
INV_003353,CUST_00030,PROD_0039,Product 39 Eco,3,194.35,2024-09-15 09:15:11,United Kingdom
INV_005824,CUST_00437,PROD_0028,Product 28 Vintage,1,175.88,2024-11-16 00:52:47,United States
INV_003876,CUST_00106,PROD_0026,Product 26 Luxury,1,165.24,2024-06-18 21:03:34,United States
INV_001748,CUST_01994,PROD_0037,Product 37 Modern,1,17.38,2024-04-26 12:31:16,United States
INV_004884,CUST_00913,PROD_0011,Product 11 Essential,2,23.08,2024-08-14 22:47:00,Germany
INV_000820,CUST_00981,PROD_0017,Product 17 Luxury,1,133.94,2024-08-02 09:45:07,United States
INV_006247,CUST_02171,PROD_0005,Product 5 Vintage,1,103.53,2024-07-04 09:11:43,United States
INV_005376,CUST_02251,PROD_0050,Product 50 Luxury,1,176.34,2024-04-17 20:04:05,United States
INV_005602,CUST_00564,PROD_0016,Product 16 Eco,1,117.57,2024-02-16 23:54:11,United States
INV_002144,CUST_01354,PROD_0038,Product 38 Modern,2,199.23,2024-11-02 07:57:01,Canada
INV_007951,CUST_00518,PROD_0005,Product 5 Vintage,5,103.53,2024-07-20 07:01:29,Germany
INV_003328,CUST_00330,PROD_0003,Product 3 Luxury,2,21.94,2024-07-20 09:06:55,Canada
INV_002174,CUST_01297,PROD_0044,Product 44 Essential,3,153.57,2024-04-26 09:44:08,United Kingdom
INV_004458,CUST_02029,PROD_0044,Product 44 Essential,5,153.57,2024-03-07 07:14:42,United Kingdom
INV_004572,CUST_00033,PROD_0011,Product 11 Essential,1,23.08,2024-03-02 15:39:42,United States
INV_001749,CUST_02326,PROD_0042,Product 42 Essential,2,62.22,2024-01-19 12:40:58,United States
INV_005563,CUST_00402,PROD_0018,Product 18 Essential,2,171.78,2024-06-13 03:51:54,Germany
INV_006540,CUST_01328,PROD_0019,Product 19 Luxury,1,59.19,2024-05-12 00:22:30,United Kingdom
INV_006464,CUST_02220,PROD_0043,Product 43 Vintage,3,5.62,2024-03-09 07:34:26,France
INV_004390,CUST_02079,PROD_0020,Product 20 Essential,2,77.18,2024-03-24 12:56:05,Canada
INV_006433,CUST_00942,PROD_0043,Product 43 Vintage,1,5.62,2024-09-14 05:12:35,France
INV_005074,CUST_01813,PROD_0048,Product 48 Eco,1,184.1,2024-11-16 20:07:38,United States
INV_007952,CUST_02427,PROD_0022,Product 22 Luxury,1,128.81,2024-01-20 22:32:36,United States
INV_002151,CUST_00439,PROD_0012,Product 12 Luxury,1,170.25,2024-05-06 13:19:33,United Kingdom
INV_003015,CUST_00040,PROD_0030,Product 30 Modern,1,32.85,2024-09-18 06:04:41,United States
INV_006087,CUST_01138,PROD_0038,Product 38 Modern,1,199.23,2024-01-01 00:51:57,United States
INV_001086,CUST_01062,PROD_0025,Product 25 Eco,2,138.49,2024-03-05 20:12:27,United States
INV_003930,CUST_00045,PROD_0005,Product 5 Vintage,1,103.53,2024-10-05 09:05:04,United States
INV_006466,CUST_01029,PROD_0038,Product 38 Modern,1,199.23,2024-03-11 21:32:44,Australia
INV_001920,CUST_01707,PROD_0035,Product 35 Luxury,1,172.91,2024-12-27 06:31:18,Canada
INV_003304,CUST_01559,PROD_0019,Product 19 Luxury,2,59.19,2024-06-29 01:32:33,United States
INV_000945,CUST_00581,PROD_0050,Product 50 Luxury,1,176.34,2024-05-15 06:39:30,United States
INV_006008,CUST_01179,PROD_0039,Product 39 Eco,1,194.35,2024-04-14 14:37:09,United States
INV_002163,CUST_02274,PROD_0024,Product 24 Modern,2,197.95,2024-02-07 22:12:01,France
INV_007792,CUST_01636,PROD_0041,Product 41 Eco,4,154.87,2024-07-26 07:59:49,United States
INV_007343,CUST_01584,PROD_0022,Product 22 Luxury,2,128.81,2024-12-27 15:21:02,Germany
INV_006376,CUST_02470,PROD_0008,Product 8 Eco,3,162.83,2024-03-04 10:50:17,United States
INV_003617,CUST_02320,PROD_0012,Product 12 Luxury,3,170.25,2024-01-24 14:38:07,France
INV_000086,CUST_00443,PROD_0027,Product 27 Essential,3,57.2,2024-05-28 13:32:50,Canada
INV_003616,CUST_00529,PROD_0041,Product 41 Eco,3,154.87,2024-04-22 11:47:34,United States
INV_001784,CUST_01333,PROD_0004,Product 4 Modern,5,10.8,2024-12-01 15:18:40,United Kingdom
INV_007886,CUST_01315,PROD_0044,Product 44 Essential,1,153.57,2024-10-03 15:43:39,Germany
INV_000217,CUST_00058,PROD_0016,Product 16 Eco,3,117.57,2024-10-01 23:12:38,United Kingdom
INV_005013,CUST_00168,PROD_0047,Product 47 Vintage,1,153.68,2024-05-28 03:51:13,France
INV_003280,CUST_01357,PROD_0036,Product 36 Vintage,1,159.45,2024-05-13 02:27:37,United States
INV_000417,CUST_01733,PROD_0046,Product 46 Essential,1,123.74,2024-12-03 03:12:18,Canada
INV_007935,CUST_02356,PROD_0014,Product 14 Modern,2,29.33,2024-08-15 12:23:55,France
INV_006691,CUST_01814,PROD_0039,Product 39 Eco,1,194.35,2024-08-17 04:20:38,Germany
INV_005401,CUST_00080,PROD_0041,Product 41 Eco,2,154.87,2024-05-01 17:39:33,United Kingdom
INV_001559,CUST_02201,PROD_0036,Product 36 Vintage,5,159.45,2024-07-31 15:18:25,Australia
INV_004236,CUST_01778,PROD_0044,Product 44 Essential,2,153.57,2024-12-02 05:18:10,United States
INV_000687,CUST_01932,PROD_0033,Product 33 Modern,3,82.87,2024-12-04 23:15:02,France
INV_001727,CUST_02363,PROD_0047,Product 47 Vintage,1,153.68,2024-02-19 19:20:20,United States
INV_003625,CUST_00037,PROD_0016,Product 16 Eco,2,117.57,2024-12-07 10:19:07,Australia
INV_002486,CUST_01136,PROD_0035,Product 35 Luxury,2,172.91,2024-07-10 11:33:40,Japan
INV_002637,CUST_01895,PROD_0022,Product 22 Luxury,1,128.81,2024-02-27 09:04:15,United States
INV_000302,CUST_01360,PROD_0026,Product 26 Luxury,2,165.24,2024-12-03 18:11:40,United States
INV_002833,CUST_01605,PROD_0007,Product 7 Eco,2,47.98,2024-01-20 18:37:44,United States
INV_002172,CUST_01598,PROD_0027,Product 27 Essential,1,57.2,2024-08-27 01:32:54,United Kingdom
INV_007940,CUST_01395,PROD_0033,Product 33 Modern,1,82.87,2024-03-04 14:02:07,United States
INV_006305,CUST_00444,PROD_0041,Product 41 Eco,1,154.87,2024-03-12 19:54:06,France
INV_000585,CUST_00143,PROD_0031,Product 31 Vintage,5,150.26,2024-02-19 00:32:56,United States
INV_005786,CUST_00598,PROD_0049,Product 49 Eco,1,100.27,2024-10-16 01:43:49,Germany
INV_001328,CUST_00574,PROD_0044,Product 44 Essential,1,153.57,2024-10-07 02:50:48,United States
INV_005862,CUST_00667,PROD_0012,Product 12 Luxury,1,170.25,2024-09-26 21:01:09,United Kingdom
INV_006702,CUST_02115,PROD_0033,Product 33 Modern,3,82.87,2024-01-17 13:16:45,United Kingdom
INV_007852,CUST_00836,PROD_0020,Product 20 Essential,1,77.18,2024-06-15 02:42:09,United States
INV_002971,CUST_00096,PROD_0027,Product 27 Essential,3,57.2,2024-05-12 00:37:29,United States
INV_002875,CUST_00407,PROD_0006,Product 6 Luxury,2,43.76,2024-02-29 22:08:25,United Kingdom
INV_007038,CUST_01988,PROD_0018,Product 18 Essential,2,171.78,2024-10-30 12:56:24,United Kingdom
INV_003706,CUST_01576,PROD_0022,Product 22 Luxury,1,128.81,2024-02-02 11:22:25,United Kingdom
INV_000287,CUST_01700,PROD_0005,Product 5 Vintage,1,103.53,2024-05-11 23:52:00,Australia
INV_003154,CUST_01133,PROD_0048,Product 48 Eco,1,184.1,2024-12-25 20:35:35,United States
INV_004458,CUST_02029,PROD_0017,Product 17 Luxury,1,133.94,2024-03-07 07:14:42,United Kingdom
INV_002326,CUST_01541,PROD_0022,Product 22 Luxury,3,128.81,2024-10-29 00:19:54,United States
INV_000732,CUST_01661,PROD_0009,Product 9 Luxury,2,141.13,2024-11-17 04:06:13,United States
INV_001146,CUST_01024,PROD_0005,Product 5 Vintage,4,103.53,2024-02-06 18:54:12,United Kingdom
INV_007980,CUST_00085,PROD_0044,Product 44 Essential,3,153.57,2024-10-20 00:51:40,Germany
INV_005301,CUST_02027,PROD_0033,Product 33 Modern,1,82.87,2024-01-07 04:42:58,United Kingdom
INV_000821,CUST_01160,PROD_0014,Product 14 Modern,1,29.33,2024-05-27 20:01:28,United Kingdom
INV_007962,CUST_01090,PROD_0004,Product 4 Modern,5,10.8,2024-11-04 16:07:11,Australia
INV_007177,CUST_01229,PROD_0039,Product 39 Eco,1,194.35,2024-08-31 10:46:04,United Kingdom
INV_004536,CUST_00344,PROD_0037,Product 37 Modern,2,17.38,2024-03-08 00:36:39,United States
INV_005837,CUST_02015,PROD_0015,Product 15 Modern,1,112.64,2024-12-26 08:03:13,Australia
INV_004636,CUST_01864,PROD_0045,Product 45 Eco,1,174.74,2024-06-17 21:27:01,United States
INV_007557,CUST_00515,PROD_0012,Product 12 Luxury,1,170.25,2024-01-15 11:35:23,United States
INV_000325,CUST_00039,PROD_0011,Product 11 Essential,2,23.08,2024-12-15 02:26:05,France
INV_007560,CUST_00263,PROD_0020,Product 20 Essential,4,77.18,2024-02-27 15:01:03,Germany
INV_006631,CUST_01958,PROD_0032,Product 32 Eco,1,150.66,2024-04-17 15:32:37,Germany
INV_007501,CUST_01430,PROD_0038,Product 38 Modern,1,199.23,2024-07-07 20:33:03,France
INV_006719,CUST_01040,PROD_0044,Product 44 Essential,1,153.57,2024-07-11 16:40:41,United States
INV_004346,CUST_02212,PROD_0013,Product 13 Eco,2,162.38,2024-07-27 21:44:23,France
INV_001302,CUST_02434,PROD_0036,Product 36 Vintage,1,159.45,2024-06-22 05:59:07,United States
INV_005796,CUST_02073,PROD_0027,Product 27 Essential,1,57.2,2024-01-27 03:10:50,Japan
INV_000495,CUST_00334,PROD_0044,Product 44 Essential,5,153.57,2024-08-14 07:31:33,Germany
INV_005458,CUST_01432,PROD_0001,Product 1 Luxury,2,149.59,2024-09-29 13:28:32,United States
INV_005434,CUST_00142,PROD_0031,Product 31 Vintage,1,150.26,2024-09-06 22:58:56,United States
INV_002685,CUST_00329,PROD_0045,Product 45 Eco,3,174.74,2024-11-15 16:45:33,France
INV_004755,CUST_01249,PROD_0043,Product 43 Vintage,1,5.62,2024-07-03 13:58:32,Germany
INV_002993,CUST_02050,PROD_0043,Product 43 Vintage,3,5.62,2024-03-20 00:21:20,France
INV_002868,CUST_01873,PROD_0038,Product 38 Modern,1,199.23,2024-11-22 20:15:08,Germany
INV_000945,CUST_00581,PROD_0010,Product 10 Essential,1,35.31,2024-05-15 06:39:30,United States
INV_002984,CUST_02084,PROD_0022,Product 22 Luxury,4,128.81,2024-10-19 04:46:58,United Kingdom
INV_000425,CUST_02281,PROD_0008,Product 8 Eco,1,162.83,2024-01-11 04:42:12,United Kingdom
INV_001817,CUST_00890,PROD_0017,Product 17 Luxury,2,133.94,2024-05-12 18:51:31,United States
INV_001627,CUST_00738,PROD_0028,Product 28 Vintage,2,175.88,2024-07-19 15:26:24,Australia
INV_003186,CUST_02265,PROD_0028,Product 28 Vintage,2,175.88,2024-03-09 23:41:18,United States
INV_003810,CUST_01940,PROD_0004,Product 4 Modern,1,10.8,2024-03-23 21:13:34,United States
INV_005200,CUST_01051,PROD_0022,Product 22 Luxury,4,128.81,2024-09-21 10:30:00,Germany
INV_002445,CUST_02238,PROD_0019,Product 19 Luxury,1,59.19,2024-07-16 01:23:41,United States
INV_005160,CUST_01313,PROD_0006,Product 6 Luxury,1,43.76,2024-02-22 14:43:29,United States
INV_001438,CUST_01140,PROD_0012,Product 12 Luxury,1,170.25,2024-01-20 13:18:09,United Kingdom
INV_005076,CUST_01122,PROD_0047,Product 47 Vintage,1,153.68,2024-01-11 05:41:07,United Kingdom
INV_006571,CUST_00584,PROD_0022,Product 22 Luxury,5,128.81,2024-08-28 05:52:38,United States
INV_006182,CUST_01020,PROD_0045,Product 45 Eco,1,174.74,2024-07-19 06:19:50,United States
INV_000155,CUST_01915,PROD_0023,Product 23 Eco,1,36.85,2024-12-23 02:44:56,United States
INV_001861,CUST_00979,PROD_0011,Product 11 Essential,1,23.08,2024-05-04 13:05:08,Germany
INV_006640,CUST_00572,PROD_0048,Product 48 Eco,2,184.1,2024-01-21 18:41:18,United States
INV_007425,CUST_01562,PROD_0050,Product 50 Luxury,3,176.34,2024-01-15 23:32:21,United States
INV_004519,CUST_01929,PROD_0021,Product 21 Vintage,4,141.84,2024-08-23 22:44:29,United Kingdom
INV_002882,CUST_01006,PROD_0021,Product 21 Vintage,1,141.84,2024-02-28 21:07:08,Germany
INV_003175,CUST_01744,PROD_0039,Product 39 Eco,1,194.35,2024-09-23 07:46:21,Germany
INV_003010,CUST_01855,PROD_0001,Product 1 Luxury,1,149.59,2024-04-16 00:40:00,United States
INV_004284,CUST_00615,PROD_0014,Product 14 Modern,2,29.33,2024-05-28 00:00:47,Germany
INV_000441,CUST_01414,PROD_0030,Product 30 Modern,1,32.85,2024-06-15 23:05:07,United States
INV_004592,CUST_01622,PROD_0033,Product 33 Modern,1,82.87,2024-03-05 05:05:59,United Kingdom
INV_004737,CUST_00164,PROD_0037,Product 37 Modern,1,17.38,2024-05-21 02:53:03,United States
INV_007798,CUST_02468,PROD_0038,Product 38 Modern,1,199.23,2024-04-15 22:56:52,Germany
INV_005971,CUST_01688,PROD_0035,Product 35 Luxury,2,172.91,2024-01-29 21:25:57,Japan
INV_004580,CUST_02462,PROD_0047,Product 47 Vintage,2,153.68,2024-05-11 05:15:13,United Kingdom
INV_003329,CUST_01733,PROD_0025,Product 25 Eco,2,138.49,2024-03-05 09:35:16,France
INV_004329,CUST_01218,PROD_0001,Product 1 Luxury,1,149.59,2024-07-10 13:49:42,United States
INV_003277,CUST_00163,PROD_0041,Product 41 Eco,2,154.87,2024-07-21 06:53:12,France
INV_007706,CUST_00920,PROD_0050,Product 50 Luxury,4,176.34,2024-09-30 13:13:38,Canada
