invoice_no,customer_id,product_id,stock_code,product_name,description,category,quantity,unit_price,total_spend,transaction_date,country,device
INV_001061,CUST_01211,PROD_0048,PROD_0048,Product 48 Eco,Product 48 Eco,Electronics,1,184.1,184.1,2024-09-07 22:44:19,United States,Desktop
INV_003454,CUST_01573,PROD_0024,PROD_0024,Product 24 Modern,Product 24 Modern,Electronics,2,197.95,395.9,2024-07-07 00:59:29,Japan,Desktop
INV_006189,CUST_00085,PROD_0037,PROD_0037,Product 37 Modern,Product 37 Modern,Electronics,1,17.38,17.38,2024-04-04 06:16:44,Canada,Desktop
INV_006701,CUST_00369,PROD_0022,PROD_0022,Product 22 Luxury,Product 22 Luxury,Electronics,1,128.81,128.81,2024-07-08 21:39:47,United States,Desktop
INV_005232,CUST_02309,PROD_0003,PROD_0003,Product 3 Luxury,Product 3 Luxury,Electronics,2,21.94,43.88,2024-07-30 21:11:52,United States,Desktop
INV_002463,CUST_00050,PROD_0047,PROD_0047,Product 47 Vintage,Product 47 Vintage,Electronics,1,153.68,153.68,2024-04-20 13:08:01,United States,Desktop
INV_002759,CUST_00835,PROD_0002,PROD_0002,Product 2 Vintage,Product 2 Vintage,Electronics,2,32.2,64.4,2024-12-03 03:57:35,United States,Desktop
INV_007220,CUST_02225,PROD_0037,PROD_0037,Product 37 Modern,Product 37 Modern,Electronics,2,17.38,34.76,2024-06-24 05:00:01,United States,Desktop
INV_001587,CUST_00128,PROD_0034,PROD_0034,Product 34 Vintage,Product 34 Vintage,Electronics,4,104.35,417.4,2024-11-11 14:22:34,United Kingdom,Desktop
INV_001627,CUST_00738,PROD_0048,PROD_0048,Product 48 Eco,Product 48 Eco,Electronics,1,184.1,184.1,2024-07-19 15:26:24,Australia,Desktop
INV_007770,CUST_00925,PROD_0025,PROD_0025,Product 25 Eco,Product 25 Eco,Electronics,2,138.49,276.98,2024-10-05 09:57:26,United Kingdom,Desktop
INV_000186,CUST_01884,PROD_0034,PROD_0034,Product 34 Vintage,Product 34 Vintage,Electronics,1,104.35,104.35,2024-10-01 16:35:39,United States,Desktop
INV_002110,CUST_01272,PROD_0019,PROD_0019,Product 19 Luxury,Product 19 Luxury,Electronics,2,59.19,118.38,2024-10-28 04:29:36,United States,Desktop
INV_003206,CUST_01870,PROD_0003,PROD_0003,Product 3 Luxury,Product 3 Luxury,Electronics,1,21.94,21.94,2024-05-14 16:14:27,Germany,Desktop
INV_005826,CUST_01019,PROD_0026,PROD_0026,Product 26 Luxury,Product 26 Luxury,Electronics,3,165.24,495.72,2024-06-29 08:01:59,Canada,Desktop
INV_001845,CUST_00440,PROD_0012,PROD_0012,Product 12 Luxury,Product 12 Luxury,Electronics,2,170.25,340.5,2024-02-18 20:47:48,United Kingdom,Desktop
INV_005814,CUST_01058,PROD_0015,PROD_0015,Product 15 Modern,Product 15 Modern,Electronics,3,112.64,337.92,2024-08-12 02:26:05,United Kingdom,Desktop
INV_002823,CUST_00771,PROD_0043,PROD_0043,Product 43 Vintage,Product 43 Vintage,Electronics,5,5.62,28.1,2024-11-29 14:34:20,United States,Desktop
INV_000182,CUST_01518,PROD_0031,PROD_0031,Product 31 Vintage,Product 31 Vintage,Electronics,1,150.26,150.26,2024-01-27 18:43:24,United Kingdom,Desktop
INV_007308,CUST_01708,PROD_0039,PROD_0039,Product 39 Eco,Product 39 Eco,Electronics,3,194.35,583.05,2024-05-13 12:21:15,United States,Desktop
INV_000856,CUST_00997,PROD_0040,PROD_0040,Product 40 Luxury,Product 40 Luxury,Electronics,1,137.92,137.92,2024-09-27 18:42:48,United States,Desktop
INV_002388,CUST_01518,PROD_0046,PROD_0046,Product 46 Essential,Product 46 Essential,Electronics,2,123.74,247.48,2024-08-31 10:18:05,United Kingdom,Desktop
INV_004065,CUST_01109,PROD_0034,PROD_0034,Product 34 Vintage,Product 34 Vintage,Electronics,1,104.35,104.35,2024-02-25 09:32:26,Japan,Desktop
INV_000188,CUST_01107,PROD_0005,PROD_0005,Product 5 Vintage,Product 5 Vintage,Electronics,1,103.53,103.53,2024-08-27 04:43:09,France,Desktop
INV_004224,CUST_00139,PROD_0046,PROD_0046,Product 46 Essential,Product 46 Essential,Electronics,3,123.74,371.22,2024-04-14 23:21:55,United States,Desktop
INV_006568,CUST_02303,PROD_0015,PROD_0015,Product 15 Modern,Product 15 Modern,Electronics,4,112.64,450.56,2024-08-31 18:54:35,United States,Desktop
INV_001956,CUST_00076,PROD_0018,PROD_0018,Product 18 Essential,Product 18 Essential,Electronics,3,171.78,515.34,2024-05-26 06:13:42,United Kingdom,Desktop
INV_000578,CUST_01440,PROD_0012,PROD_0012,Product 12 Luxury,Product 12 Luxury,Electronics,2,170.25,340.5,2024-06-22 15:33:01,United States,Desktop
INV_001221,CUST_00924,PROD_0039,PROD_0039,Product 39 Eco,Product 39 Eco,Electronics,8,194.35,1554.8,2024-03-04 04:04:06,United Kingdom,Desktop
INV_006094,CUST_00735,PROD_0017,PROD_0017,Product 17 Luxury,Product 17 Luxury,Electronics,1,133.94,133.94,2024-03-17 01:30:38,France,Desktop
INV_006174,CUST_00070,PROD_0006,PROD_0006,Product 6 Luxury,Product 6 Luxury,Electronics,2,43.76,87.52,2024-10-26 22:58:38,United Kingdom,Desktop
INV_001633,CUST_00745,PROD_0050,PROD_0050,Product 50 Luxury,Product 50 Luxury,Electronics,1,176.34,176.34,2024-08-30 00:45:15,Germany,Desktop
INV_004268,CUST_02460,PROD_0007,PROD_0007,Product 7 Eco,Product 7 Eco,Electronics,1,47.98,47.98,2024-04-01 03:31:59,United States,Desktop
INV_004026,CUST_00072,PROD_0049,PROD_0049,Product 49 Eco,Product 49 Eco,Electronics,4,100.27,401.08,2024-08-08 07:18:32,Germany,Desktop
INV_002520,CUST_00584,PROD_0010,PROD_0010,Product 10 Essential,Product 10 Essential,Electronics,4,35.31,141.24,2024-09-24 05:03:51,United States,Desktop
INV_000194,CUST_02500,PROD_0030,PROD_0030,Product 30 Modern,Product 30 Modern,Electronics,3,32.85,98.55,2024-09-16 11:58:04,United States,Desktop
INV_002528,CUST_00272,PROD_0015,PROD_0015,Product 15 Modern,Product 15 Modern,Electronics,2,112.64,225.28,2024-04-27 03:32:33,Germany,Desktop
INV_001089,CUST_01115,PROD_0003,PROD_0003,Product 3 Luxury,Product 3 Luxury,Electronics,3,21.94,65.82,2024-07-22 10:40:30,United States,Desktop
INV_004873,CUST_00360,PROD_0023,PROD_0023,Product 23 Eco,Product 23 Eco,Electronics,3,36.85,110.55,2024-08-10 21:22:15,Australia,Desktop
INV_000488,CUST_02498,PROD_0042,PROD_0042,Product 42 Essential,Product 42 Essential,Electronics,2,62.22,124.44,2024-03-02 15:37:18,United States,Desktop
INV_000455,CUST_00086,PROD_0029,PROD_0029,Product 29 Essential,Product 29 Essential,Electronics,2,132.8,265.6,2024-05-06 03:03:31,United States,Desktop
INV_003664,CUST_00343,PROD_0029,PROD_0029,Product 29 Essential,Product 29 Essential,Electronics,3,132.8,398.4,2024-04-13 22:44:21,United States,Desktop
INV_002737,CUST_02292,PROD_0001,PROD_0001,Product 1 Luxury,Product 1 Luxury,Electronics,1,149.59,149.59,2024-01-16 23:18:45,United Kingdom,Desktop
INV_002629,CUST_01857,PROD_0013,PROD_0013,Product 13 Eco,Product 13 Eco,Electronics,6,162.38,974.28,2024-09-17 19:23:42,Germany,Desktop
INV_002611,CUST_01548,PROD_0031,PROD_0031,Product 31 Vintage,Product 31 Vintage,Electronics,3,150.26,450.78,2024-08-09 12:04:49,United States,Desktop
INV_006966,CUST_00891,PROD_0041,PROD_0041,Product 41 Eco,Product 41 Eco,Electronics,2,154.87,309.74,2024-06-23 21:26:23,Germany,Desktop
INV_006705,CUST_02428,PROD_0025,PROD_0025,Product 25 Eco,Product 25 Eco,Electronics,2,138.49,276.98,2024-01-12 20:06:47,Canada,Desktop
INV_005344,CUST_00508,PROD_0015,PROD_0015,Product 15 Modern,Product 15 Modern,Electronics,1,112.64,112.64,2024-09-29 23:12:19,Germany,Desktop
INV_003706,CUST_01576,PROD_0014,PROD_0014,Product 14 Modern,Product 14 Modern,Electronics,1,29.33,29.33,2024-02-02 11:22:25,United Kingdom,Desktop
INV_003188,CUST_00816,PROD_0005,PROD_0005,Product 5 Vintage,Product 5 Vintage,Electronics,1,103.53,103.53,2024-01-27 23:42:12,Canada,Desktop
INV_007964,CUST_00655,PROD_0017,PROD_0017,Product 17 Luxury,Product 17 Luxury,Electronics,1,133.94,133.94,2024-07-22 03:23:13,Japan,Desktop
INV_000693,CUST_01083,PROD_0023,PROD_0023,Product 23 Eco,Product 23 Eco,Electronics,3,36.85,110.55,2024-08-24 22:19:33,United Kingdom,Desktop
INV_000764,CUST_00893,PROD_0028,PROD_0028,Product 28 Vintage,Product 28 Vintage,Electronics,2,175.88,351.76,2024-08-12 14:15:06,United States,Desktop
INV_001228,CUST_00676,PROD_0040,PROD_0040,Product 40 Luxury,Product 40 Luxury,Electronics,1,137.92,137.92,2024-08-23 20:36:37,Canada,Desktop
INV_003406,CUST_02420,PROD_0046,PROD_0046,Product 46 Essential,Product 46 Essential,Electronics,1,123.74,123.74,2024-03-27 06:30:33,United States,Desktop
INV_002255,CUST_01827,PROD_0033,PROD_0033,Product 33 Modern,Product 33 Modern,Electronics,4,82.87,331.48,2024-05-16 12:22:13,United States,Desktop
INV_006510,CUST_00727,PROD_0045,PROD_0045,Product 45 Eco,Product 45 Eco,Electronics,1,174.74,174.74,2024-06-26 08:07:40,United States,Desktop
INV_005730,CUST_02152,PROD_0017,PROD_0017,Product 17 Luxury,Product 17 Luxury,Electronics,2,133.94,267.88,2024-12-27 22:57:49,United States,Desktop
INV_003413,CUST_02058,PROD_0020,PROD_0020,Product 20 Essential,Product 20 Essential,Electronics,2,77.18,154.36,2024-09-24 10:13:01,United States,Desktop
INV_000616,CUST_00529,PROD_0029,PROD_0029,Product 29 Essential,Product 29 Essential,Electronics,2,132.8,265.6,2024-06-17 00:17:40,United Kingdom,Desktop
INV_005697,CUST_02375,PROD_0029,PROD_0029,Product 29 Essential,Product 29 Essential,Electronics,2,132.8,265.6,2024-11-30 08:07:31,United Kingdom,Desktop
INV_006100,CUST_00631,PROD_0032,PROD_0032,Product 32 Eco,Product 32 Eco,Electronics,1,150.66,150.66,2024-09-24 03:51:08,United States,Desktop
INV_000493,CUST_01033,PROD_0049,PROD_0049,Product 49 Eco,Product 49 Eco,Electronics,1,100.27,100.27,2024-10-08 01:41:11,Canada,Desktop
INV_002134,CUST_02442,PROD_0026,PROD_0026,Product 26 Luxury,Product 26 Luxury,Electronics,1,165.24,165.24,2024-12-12 03:17:36,United Kingdom,Desktop
INV_004036,CUST_02128,PROD_0043,PROD_0043,Product 43 Vintage,Product 43 Vintage,Electronics,1,5.62,5.62,2024-10-09 19:27:38,United Kingdom,Desktop
INV_000705,CUST_00828,PROD_0039,PROD_0039,Product 39 Eco,Product 39 Eco,Electronics,1,194.35,194.35,2024-11-17 13:04:09,United Kingdom,Desktop
INV_000211,CUST_01293,PROD_0047,PROD_0047,Product 47 Vintage,Product 47 Vintage,Electronics,1,153.68,153.68,2024-02-16 10:19:51,Germany,Desktop
INV_006761,CUST_00572,PROD_0047,PROD_0047,Product 47 Vintage,Product 47 Vintage,Electronics,2,153.68,307.36,2024-01-11 05:11:54,United States,Desktop
INV_002683,CUST_01300,PROD_0027,PROD_0027,Product 27 Essential,Product 27 Essential,Electronics,2,57.2,114.4,2024-12-07 13:13:43,France,Desktop
INV_006473,CUST_00797,PROD_0013,PROD_0013,Product 13 Eco,Product 13 Eco,Electronics,4,162.38,649.52,2024-07-31 02:47:09,Australia,Desktop
INV_005545,CUST_00772,PROD_0022,PROD_0022,Product 22 Luxury,Product 22 Luxury,Electronics,4,128.81,515.24,2024-10-05 03:29:07,United States,Desktop
INV_005364,CUST_01905,PROD_0028,PROD_0028,Product 28 Vintage,Product 28 Vintage,Electronics,3,175.88,527.64,2024-12-07 17:57:29,United Kingdom,Desktop
INV_003655,CUST_01615,PROD_0034,PROD_0034,Product 34 Vintage,Product 34 Vintage,Electronics,1,104.35,104.35,2024-09-23 22:43:23,United Kingdom,Desktop
INV_006613,CUST_02271,PROD_0036,PROD_0036,Product 36 Vintage,Product 36 Vintage,Electronics,1,159.45,159.45,2024-07-08 21:18:06,United Kingdom,Desktop
INV_003921,CUST_00264,PROD_0025,PROD_0025,Product 25 Eco,Product 25 Eco,Electronics,1,138.49,138.49,2024-06-23 12:44:35,United States,Desktop
INV_000002,CUST_02324,PROD_0009,PROD_0009,Product 9 Luxury,Product 9 Luxury,Electronics,1,141.13,141.13,2024-01-31 14:04:08,United States,Desktop
INV_007692,CUST_00480,PROD_0031,PROD_0031,Product 31 Vintage,Product 31 Vintage,Electronics,3,150.26,450.78,2024-01-28 16:53:54,United States,Desktop
INV_002320,CUST_00874,PROD_0023,PROD_0023,Product 23 Eco,Product 23 Eco,Electronics,1,36.85,36.85,2024-10-23 19:07:12,United States,Desktop
INV_001584,CUST_02207,PROD_0029,PROD_0029,Product 29 Essential,Product 29 Essential,Electronics,1,132.8,132.8,2024-03-17 06:52:41,United States,Desktop
INV_007194,CUST_01536,PROD_0001,PROD_0001,Product 1 Luxury,Product 1 Luxury,Electronics,3,149.59,448.77,2024-11-30 17:22:43,United States,Desktop
INV_004356,CUST_00912,PROD_0042,PROD_0042,Product 42 Essential,Product 42 Essential,Electronics,3,62.22,186.66,2024-10-09 11:30:05,United States,Desktop
INV_003426,CUST_01157,PROD_0023,PROD_0023,Product 23 Eco,Product 23 Eco,Electronics,3,36.85,110.55,2024-09-27 10:41:51,Australia,Desktop
INV_005283,CUST_00623,PROD_0050,PROD_0050,Product 50 Luxury,Product 50 Luxury,Electronics,1,176.34,176.34,2024-03-04 09:39:47,United States,Desktop
INV_002801,CUST_02329,PROD_0012,PROD_0012,Product 12 Luxury,Product 12 Luxury,Electronics,2,170.25,340.5,2024-01-19 12:51:35,United Kingdom,Desktop
INV_007481,CUST_01860,PROD_0043,PROD_0043,Product 43 Vintage,Product 43 Vintage,Electronics,1,5.62,5.62,2024-06-06 16:02:23,United States,Desktop
INV_002966,CUST_00737,PROD_0025,PROD_0025,Product 25 Eco,Product 25 Eco,Electronics,1,138.49,138.49,2024-01-08 08:50:47,United States,Desktop
INV_003030,CUST_02483,PROD_0049,PROD_0049,Product 49 Eco,Product 49 Eco,Electronics,1,100.27,100.27,2024-03-22 04:49:32,United States,Desktop
INV_005524,CUST_02026,PROD_0017,PROD_0017,Product 17 Luxury,Product 17 Luxury,Electronics,1,133.94,133.94,2024-09-19 10:04:48,United Kingdom,Desktop
INV_006383,CUST_02234,PROD_0020,PROD_0020,Product 20 Essential,Product 20 Essential,Electronics,2,77.18,154.36,2024-04-25 05:42:24,United States,Desktop
INV_007936,CUST_00152,PROD_0033,PROD_0033,Product 33 Modern,Product 33 Modern,Electronics,3,82.87,248.61,2024-02-13 13:27:30,United States,Desktop
INV_007950,CUST_02339,PROD_0037,PROD_0037,Product 37 Modern,Product 37 Modern,Electronics,1,17.38,17.38,2024-05-15 08:31:48,Germany,Desktop
INV_003678,CUST_01175,PROD_0024,PROD_0024,Product 24 Modern,Product 24 Modern,Electronics,2,197.95,395.9,2024-03-28 17:23:42,Australia,Desktop
INV_002698,CUST_01681,PROD_0016,PROD_0016,Product 16 Eco,Product 16 Eco,Electronics,1,117.57,117.57,2024-11-03 19:57:41,Australia,Desktop
INV_002445,CUST_02238,PROD_0041,PROD_0041,Product 41 Eco,Product 41 Eco,Electronics,5,154.87,774.35,2024-07-16 01:23:41,United States,Desktop
INV_001485,CUST_02338,PROD_0044,PROD_0044,Product 44 Essential,Product 44 Essential,Electronics,1,153.57,153.57,2024-09-16 02:21:22,Germany,Desktop
INV_004739,CUST_01756,PROD_0017,PROD_0017,Product 17 Luxury,Product 17 Luxury,Electronics,1,133.94,133.94,2024-11-01 19:19:09,United States,Desktop
INV_002718,CUST_01565,PROD_0017,PROD_0017,Product 17 Luxury,Product 17 Luxury,Electronics,4,133.94,535.76,2024-02-20 13:32:44,United States,Desktop
INV_004055,CUST_01187,PROD_0026,PROD_0026,Product 26 Luxury,Product 26 Luxury,Electronics,1,165.24,165.24,2024-08-30 06:11:31,United Kingdom,Desktop
INV_007179,CUST_01380,PROD_0046,PROD_0046,Product 46 Essential,Product 46 Essential,Electronics,2,123.74,247.48,2024-12-07 22:51:21,United Kingdom,Desktop
INV_005000,CUST_01717,PROD_0043,PROD_0043,Product 43 Vintage,Product 43 Vintage,Electronics,6,5.62,33.72,2024-05-31 20:22:51,United Kingdom,Desktop
INV_005800,CUST_00805,PROD_0001,PROD_0001,Product 1 Luxury,Product 1 Luxury,Electronics,1,149.59,149.59,2024-02-06 04:35:24,United Kingdom,Desktop
INV_004606,CUST_01740,PROD_0047,PROD_0047,Product 47 Vintage,Product 47 Vintage,Electronics,2,153.68,307.36,2024-08-19 19:52:24,United States,Desktop
INV_003155,CUST_00486,PROD_0050,PROD_0050,Product 50 Luxury,Product 50 Luxury,Electronics,2,176.34,352.68,2024-01-28 17:01:04,United States,Desktop
INV_004970,CUST_00396,PROD_0011,PROD_0011,Product 11 Essential,Product 11 Essential,Electronics,3,23.08,69.24,2024-09-16 10:19:46,Canada,Desktop
INV_000512,CUST_00973,PROD_0018,PROD_0018,Product 18 Essential,Product 18 Essential,Electronics,3,171.78,515.34,2024-06-21 12:13:55,United Kingdom,Desktop
INV_004190,CUST_00804,PROD_0035,PROD_0035,Product 35 Luxury,Product 35 Luxury,Electronics,1,172.91,172.91,2024-07-26 10:58:23,United Kingdom,Desktop
INV_005921,CUST_01178,PROD_0010,PROD_0010,Product 10 Essential,Product 10 Essential,Electronics,3,35.31,105.93,2024-10-29 19:05:45,United States,Desktop
INV_004256,CUST_00326,PROD_0029,PROD_0029,Product 29 Essential,Product 29 Essential,Electronics,1,132.8,132.8,2024-04-17 08:39:37,Canada,Desktop
INV_007177,CUST_01229,PROD_0023,PROD_0023,Product 23 Eco,Product 23 Eco,Electronics,3,36.85,110.55,2024-08-31 10:46:04,United Kingdom,Desktop
INV_004242,CUST_00666,PROD_0015,PROD_0015,Product 15 Modern,Product 15 Modern,Electronics,1,112.64,112.64,2024-05-28 01:53:24,United Kingdom,Desktop
INV_007966,CUST_00892,PROD_0042,PROD_0042,Product 42 Essential,Product 42 Essential,Electronics,3,62.22,186.66,2024-09-04 20:24:41,United States,Desktop
INV_001841,CUST_00367,PROD_0002,PROD_0002,Product 2 Vintage,Product 2 Vintage,Electronics,1,32.2,32.2,2024-04-06 14:15:34,United States,Desktop
INV_004776,CUST_00830,PROD_0040,PROD_0040,Product 40 Luxury,Product 40 Luxury,Electronics,2,137.92,275.84,2024-05-21 04:37:40,Germany,Desktop
INV_003819,CUST_01217,PROD_0046,PROD_0046,Product 46 Essential,Product 46 Essential,Electronics,1,123.74,123.74,2024-03-04 21:33:40,United States,Desktop
INV_002605,CUST_01249,PROD_0020,PROD_0020,Product 20 Essential,Product 20 Essential,Electronics,1,77.18,77.18,2024-02-14 10:56:59,United States,Desktop
INV_006941,CUST_00348,PROD_0012,PROD_0012,Product 12 Luxury,Product 12 Luxury,Electronics,3,170.25,510.75,2024-06-24 01:17:44,United States,Desktop
INV_000498,CUST_00348,PROD_0010,PROD_0010,Product 10 Essential,Product 10 Essential,Electronics,2,35.31,70.62,2024-04-30 05:30:44,United Kingdom,Desktop
INV_006303,CUST_02050,PROD_0017,PROD_0017,Product 17 Luxury,Product 17 Luxury,Electronics,3,133.94,401.82,2024-12-10 14:35:36,United States,Desktop
INV_004388,CUST_02004,PROD_0049,PROD_0049,Product 49 Eco,Product 49 Eco,Electronics,1,100.27,100.27,2024-08-21 10:16:26,United States,Desktop
INV_005726,CUST_01563,PROD_0028,PROD_0028,Product 28 Vintage,Product 28 Vintage,Electronics,2,175.88,351.76,2024-05-21 14:03:21,United States,Desktop
INV_003156,CUST_02237,PROD_0045,PROD_0045,Product 45 Eco,Product 45 Eco,Electronics,2,174.74,349.48,2024-03-18 18:59:34,United States,Desktop
INV_005144,CUST_01194,PROD_0040,PROD_0040,Product 40 Luxury,Product 40 Luxury,Electronics,2,137.92,275.84,2024-02-11 20:32:06,United States,Desktop
INV_004571,CUST_00429,PROD_0041,PROD_0041,Product 41 Eco,Product 41 Eco,Electronics,2,154.87,309.74,2024-09-01 11:06:18,United States,Desktop
INV_004418,CUST_01106,PROD_0046,PROD_0046,Product 46 Essential,Product 46 Essential,Electronics,1,123.74,123.74,2024-11-30 18:16:13,United States,Desktop
INV_001634,CUST_01084,PROD_0017,PROD_0017,Product 17 Luxury,Product 17 Luxury,Electronics,5,133.94,669.7,2024-03-06 03:16:46,Germany,Desktop
INV_001427,CUST_02150,PROD_0032,PROD_0032,Product 32 Eco,Product 32 Eco,Electronics,1,150.66,150.66,2024-10-25 01:53:10,Germany,Desktop
INV_003598,CUST_00056,PROD_0030,PROD_0030,Product 30 Modern,Product 30 Modern,Electronics,1,32.85,32.85,2024-09-22 05:39:45,United Kingdom,Desktop
INV_002876,CUST_01371,PROD_0029,PROD_0029,Product 29 Essential,Product 29 Essential,Electronics,2,132.8,265.6,2024-11-14 03:07:54,United States,Desktop
INV_001586,CUST_00077,PROD_0031,PROD_0031,Product 31 Vintage,Product 31 Vintage,Electronics,3,150.26,450.78,2024-11-25 22:43:38,United Kingdom,Desktop
INV_004400,CUST_00452,PROD_0006,PROD_0006,Product 6 Luxury,Product 6 Luxury,Electronics,1,43.76,43.76,2024-08-26 04:24:26,United Kingdom,Desktop
INV_003332,CUST_02401,PROD_0008,PROD_0008,Product 8 Eco,Product 8 Eco,Electronics,3,162.83,488.49,2024-04-29 14:34:15,Germany,Desktop
INV_003307,CUST_01923,PROD_0011,PROD_0011,Product 11 Essential,Product 11 Essential,Electronics,1,23.08,23.08,2024-03-17 00:12:10,United States,Desktop
INV_004005,CUST_01776,PROD_0014,PROD_0014,Product 14 Modern,Product 14 Modern,Electronics,1,29.33,29.33,2024-02-12 09:40:25,Germany,Desktop
INV_003881,CUST_01467,PROD_0006,PROD_0006,Product 6 Luxury,Product 6 Luxury,Electronics,1,43.76,43.76,2024-03-13 10:49:12,United States,Desktop
INV_004322,CUST_00552,PROD_0047,PROD_0047,Product 47 Vintage,Product 47 Vintage,Electronics,1,153.68,153.68,2024-10-11 20:11:07,United States,Desktop
INV_000517,CUST_01155,PROD_0019,PROD_0019,Product 19 Luxury,Product 19 Luxury,Electronics,1,59.19,59.19,2024-10-29 04:38:30,United States,Desktop
INV_005242,CUST_00657,PROD_0014,PROD_0014,Product 14 Modern,Product 14 Modern,Electronics,4,29.33,117.32,2024-05-22 22:44:11,Germany,Desktop
INV_004663,CUST_00882,PROD_0045,PROD_0045,Product 45 Eco,Product 45 Eco,Electronics,3,174.74,524.22,2024-10-22 10:24:55,Australia,Desktop
INV_003259,CUST_00418,PROD_0028,PROD_0028,Product 28 Vintage,Product 28 Vintage,Electronics,1,175.88,175.88,2024-10-03 17:16:16,United Kingdom,Desktop
INV_006347,CUST_01537,PROD_0046,PROD_0046,Product 46 Essential,Product 46 Essential,Electronics,1,123.74,123.74,2024-07-23 23:34:04,United States,Desktop
INV_001390,CUST_02481,PROD_0020,PROD_0020,Product 20 Essential,Product 20 Essential,Electronics,2,77.18,154.36,2024-09-29 03:14:34,United States,Desktop
INV_005415,CUST_00494,PROD_0026,PROD_0026,Product 26 Luxury,Product 26 Luxury,Electronics,2,165.24,330.48,2024-04-24 19:22:26,Germany,Desktop
