invoice_no,customer_id,stock_code,description,quantity,unit_price,transaction_date,country,total_spend
INV_003596,CUST_01034,PROD_0004,Product 4 Modern,2,10.8,2024-07-09 19:07:14,United States,21.6
INV_003198,CUST_01945,PROD_0028,Product 28 Vintage,7,175.88,2024-03-02 15:56:54,United Kingdom,1231.16
INV_004318,CUST_00442,PROD_0025,Product 25 Eco,1,138.49,2024-10-07 11:12:05,United States,138.49
INV_003588,CUST_01963,PROD_0009,Product 9 Luxury,1,141.13,2024-01-24 19:49:15,United Kingdom,141.13
INV_004470,CUST_00555,PROD_0024,Product 24 Modern,3,197.95,2024-03-04 18:48:39,United Kingdom,593.85
INV_004719,CUST_01876,PROD_0014,Product 14 Modern,3,29.33,2024-05-23 07:55:43,Germany,87.99
INV_004208,CUST_00315,PROD_0017,Product 17 Luxury,2,133.94,2024-01-30 15:53:36,United States,267.88
INV_007559,CUST_01773,PROD_0049,Product 49 Eco,2,100.27,2024-11-25 10:19:27,United States,200.54
INV_006609,CUST_00404,PROD_0020,Product 20 Essential,1,77.18,2024-02-22 07:38:48,France,77.18
INV_006382,CUST_01833,PROD_0024,Product 24 Modern,2,197.95,2024-01-29 20:51:43,Canada,395.9
INV_000724,CUST_01373,PROD_0011,Product 11 Essential,3,23.08,2024-04-20 12:18:24,United Kingdom,69.24
INV_002603,CUST_00962,PROD_0025,Product 25 Eco,6,138.49,2024-09-08 16:34:11,United States,830.94
INV_003147,CUST_01746,PROD_0045,Product 45 Eco,1,174.74,2024-06-24 05:02:02,United Kingdom,174.74
INV_005576,CUST_00116,PROD_0028,Product 28 Vintage,1,175.88,2024-12-29 07:50:52,United Kingdom,175.88
INV_003193,CUST_01683,PROD_0027,Product 27 Essential,1,57.2,2024-05-31 21:21:55,United States,57.2
INV_002746,CUST_01079,PROD_0030,Product 30 Modern,3,32.85,2024-08-26 00:56:10,France,98.55
INV_007739,CUST_01138,PROD_0008,Product 8 Eco,6,162.83,2024-08-11 10:48:43,Germany,976.98
INV_006736,CUST_02262,PROD_0008,Product 8 Eco,1,162.83,2024-01-27 09:17:25,France,162.83
INV_007678,CUST_01283,PROD_0032,Product 32 Eco,1,150.66,2024-03-14 13:57:20,France,150.66
INV_004279,CUST_00436,PROD_0045,Product 45 Eco,2,174.74,2024-08-24 12:38:49,United States,349.48
INV_005674,CUST_02006,PROD_0022,Product 22 Luxury,2,128.81,2024-08-19 04:20:06,United States,257.62
INV_006292,CUST_01651,PROD_0037,Product 37 Modern,1,17.38,2024-10-20 16:28:09,United Kingdom,17.38
INV_003009,CUST_01404,PROD_0037,Product 37 Modern,1,17.38,2024-09-03 16:12:44,United States,17.38
INV_005171,CUST_00197,PROD_0038,Product 38 Modern,3,199.23,2024-07-26 11:57:49,United States,597.69
INV_006587,CUST_02266,PROD_0027,Product 27 Essential,1,57.2,2024-08-01 20:30:47,United States,57.2
INV_005911,CUST_02374,PROD_0022,Product 22 Luxury,1,128.81,2024-04-08 16:46:27,United States,128.81
INV_003772,CUST_01765,PROD_0027,Product 27 Essential,1,57.2,2024-01-16 12:56:50,Canada,57.2
INV_000232,CUST_01846,PROD_0046,Product 46 Essential,2,123.74,2024-12-18 19:52:28,United States,247.48
INV_006937,CUST_00457,PROD_0016,Product 16 Eco,1,117.57,2024-02-24 08:22:11,Australia,117.57
INV_007142,CUST_00409,PROD_0039,Product 39 Eco,3,194.35,2024-02-02 08:44:07,Japan,583.05
INV_004205,CUST_01287,PROD_0042,Product 42 Essential,1,62.22,2024-05-15 19:08:13,United Kingdom,62.22
INV_000387,CUST_00975,PROD_0034,Product 34 Vintage,1,104.35,2024-08-16 16:30:25,United States,104.35
INV_004129,CUST_00574,PROD_0028,Product 28 Vintage,2,175.88,2024-04-18 02:19:05,France,351.76
INV_005482,CUST_02014,PROD_0045,Product 45 Eco,2,174.74,2024-07-05 11:33:38,United Kingdom,349.48
INV_006066,CUST_01366,PROD_0013,Product 13 Eco,3,162.38,2024-07-10 12:29:46,United States,487.14
INV_006711,CUST_00196,PROD_0017,Product 17 Luxury,1,133.94,2024-11-11 17:40:57,Canada,133.94
INV_007814,CUST_02126,PROD_0010,Product 10 Essential,1,35.31,2024-09-01 15:13:18,United States,35.31
INV_004940,CUST_02471,PROD_0043,Product 43 Vintage,3,5.62,2024-11-10 08:23:20,United Kingdom,16.86
INV_004426,CUST_01123,PROD_0024,Product 24 Modern,1,197.95,2024-06-27 05:18:38,United States,197.95
INV_006769,CUST_01513,PROD_0008,Product 8 Eco,2,162.83,2024-09-22 18:34:06,Germany,325.66
INV_000028,CUST_00309,PROD_0005,Product 5 Vintage,2,103.53,2024-06-21 02:16:40,France,207.06
INV_001795,CUST_00559,PROD_0038,Product 38 Modern,2,199.23,2024-05-13 13:14:23,United States,398.46
INV_006770,CUST_02342,PROD_0014,Product 14 Modern,1,29.33,2024-07-18 05:05:21,United Kingdom,29.33
INV_000113,CUST_02376,PROD_0018,Product 18 Essential,1,171.78,2024-08-23 14:29:44,Germany,171.78
INV_002026,CUST_01859,PROD_0032,Product 32 Eco,5,150.66,2024-08-17 06:08:20,Canada,753.3
INV_007168,CUST_00115,PROD_0027,Product 27 Essential,1,57.2,2024-12-20 18:01:13,United States,57.2
INV_002534,CUST_00658,PROD_0048,Product 48 Eco,4,184.1,2024-11-28 02:27:52,United Kingdom,736.4
INV_005377,CUST_01993,PROD_0037,Product 37 Modern,2,17.38,2024-08-23 16:01:08,Germany,34.76
INV_000131,CUST_02176,PROD_0007,Product 7 Eco,4,47.98,2024-08-05 01:33:40,United Kingdom,191.92
INV_000348,CUST_01974,PROD_0022,Product 22 Luxury,1,128.81,2024-11-09 05:01:03,United States,128.81
INV_006028,CUST_01122,PROD_0001,Product 1 Luxury,1,149.59,2024-06-18 21:20:13,United States,149.59
INV_002884,CUST_00566,PROD_0029,Product 29 Essential,2,132.8,2024-11-07 09:01:32,United States,265.6
INV_000306,CUST_00633,PROD_0044,Product 44 Essential,2,153.57,2024-01-30 01:26:59,United Kingdom,307.14
INV_006561,CUST_00656,PROD_0039,Product 39 Eco,1,194.35,2024-03-20 05:01:02,Germany,194.35
INV_002662,CUST_01598,PROD_0040,Product 40 Luxury,1,137.92,2024-11-08 22:59:17,Germany,137.92
INV_005589,CUST_02391,PROD_0030,Product 30 Modern,2,32.85,2024-11-24 08:59:21,United Kingdom,65.7
INV_004618,CUST_01969,PROD_0001,Product 1 Luxury,1,149.59,2024-01-14 12:36:28,United States,149.59
INV_001581,CUST_01252,PROD_0026,Product 26 Luxury,2,165.24,2024-07-08 02:54:08,United Kingdom,330.48
INV_000558,CUST_01904,PROD_0050,Product 50 Luxury,2,176.34,2024-09-27 01:29:51,United Kingdom,352.68
INV_004714,CUST_01024,PROD_0008,Product 8 Eco,2,162.83,2024-03-05 15:30:32,United Kingdom,325.66
INV_001581,CUST_01252,PROD_0050,Product 50 Luxury,2,176.34,2024-07-08 02:54:08,United Kingdom,352.68
INV_007217,CUST_01371,PROD_0018,Product 18 Essential,2,171.78,2024-12-24 15:55:11,Canada,343.56
INV_004431,CUST_02185,PROD_0013,Product 13 Eco,1,162.38,2024-07-15 17:47:37,United States,162.38
INV_003347,CUST_00448,PROD_0038,Product 38 Modern,4,199.23,2024-12-03 05:43:13,United Kingdom,796.92
INV_003397,CUST_01192,PROD_0006,Product 6 Luxury,1,43.76,2024-02-04 01:14:24,United States,43.76
INV_001589,CUST_00151,PROD_0025,Product 25 Eco,5,138.49,2024-08-02 05:13:43,United States,692.45
INV_005504,CUST_01546,PROD_0031,Product 31 Vintage,4,150.26,2024-01-12 14:40:14,United States,601.04
INV_003731,CUST_02475,PROD_0046,Product 46 Essential,1,123.74,2024-10-18 17:03:58,United States,123.74
INV_001518,CUST_00907,PROD_0039,Product 39 Eco,1,194.35,2024-12-09 01:51:15,United States,194.35
INV_007561,CUST_00916,PROD_0044,Product 44 Essential,2,153.57,2024-08-08 00:50:53,United States,307.14
INV_002451,CUST_02257,PROD_0044,Product 44 Essential,3,153.57,2024-02-15 09:21:51,United States,460.71
INV_005644,CUST_02352,PROD_0025,Product 25 Eco,2,138.49,2024-02-23 07:25:27,United Kingdom,276.98
INV_002929,CUST_02044,PROD_0018,Product 18 Essential,2,171.78,2024-09-04 04:14:52,United States,343.56
INV_005182,CUST_01190,PROD_0040,Product 40 Luxury,1,137.92,2024-01-02 20:10:07,Canada,137.92
INV_004423,CUST_01603,PROD_0035,Product 35 Luxury,2,172.91,2024-03-16 10:51:31,France,345.82
INV_005502,CUST_01965,PROD_0041,Product 41 Eco,1,154.87,2024-01-25 13:50:53,Germany,154.87
INV_005654,CUST_01737,PROD_0009,Product 9 Luxury,1,141.13,2024-09-17 01:54:47,Germany,141.13
INV_006820,CUST_00169,PROD_0011,Product 11 Essential,3,23.08,2024-12-07 21:18:36,United States,69.24
INV_006163,CUST_02114,PROD_0031,Product 31 Vintage,1,150.26,2024-04-16 19:55:30,United Kingdom,150.26
INV_000313,CUST_01178,PROD_0035,Product 35 Luxury,3,172.91,2024-03-29 08:19:32,Germany,518.73
INV_003871,CUST_00947,PROD_0022,Product 22 Luxury,5,128.81,2024-02-08 16:08:00,Germany,644.05
INV_000336,CUST_02035,PROD_0021,Product 21 Vintage,1,141.84,2024-11-19 10:37:16,Canada,141.84
INV_002176,CUST_01781,PROD_0019,Product 19 Luxury,3,59.19,2024-10-05 18:17:56,Japan,177.57
INV_004377,CUST_00950,PROD_0006,Product 6 Luxury,2,43.76,2024-12-05 19:57:19,United States,87.52
INV_007803,CUST_01688,PROD_0048,Product 48 Eco,4,184.1,2024-06-13 07:07:28,United Kingdom,736.4
INV_004397,CUST_00187,PROD_0035,Product 35 Luxury,2,172.91,2024-04-29 19:31:39,United States,345.82
INV_007493,CUST_01265,PROD_0025,Product 25 Eco,1,138.49,2024-03-19 20:14:23,United States,138.49
INV_007872,CUST_00395,PROD_0038,Product 38 Modern,2,199.23,2024-11-25 08:53:39,France,398.46
INV_007078,CUST_02294,PROD_0002,Product 2 Vintage,1,32.2,2024-08-25 07:10:48,United States,32.2
INV_007268,CUST_00519,PROD_0037,Product 37 Modern,1,17.38,2024-10-12 17:24:02,United Kingdom,17.38
INV_004727,CUST_01357,PROD_0013,Product 13 Eco,2,162.38,2024-12-04 16:25:32,Australia,324.76
INV_000510,CUST_00679,PROD_0029,Product 29 Essential,4,132.8,2024-10-07 01:54:45,United States,531.2
INV_006865,CUST_01563,PROD_0046,Product 46 Essential,1,123.74,2024-12-11 07:30:51,Germany,123.74
INV_007174,CUST_01427,PROD_0011,Product 11 Essential,1,23.08,2024-02-18 22:55:54,Australia,23.08
INV_001973,CUST_01239,PROD_0018,Product 18 Essential,3,171.78,2024-04-01 17:35:16,Japan,515.34
INV_006682,CUST_02176,PROD_0043,Product 43 Vintage,3,5.62,2024-09-09 11:19:03,Australia,16.86
INV_007033,CUST_02313,PROD_0020,Product 20 Essential,1,77.18,2024-08-29 11:52:35,United States,77.18
INV_007270,CUST_00852,PROD_0048,Product 48 Eco,1,184.1,2024-01-20 16:37:47,United States,184.1
INV_005438,CUST_00279,PROD_0049,Product 49 Eco,4,100.27,2024-02-24 08:04:08,United States,401.08
INV_007665,CUST_01313,PROD_0020,Product 20 Essential,1,77.18,2024-09-23 01:35:14,France,77.18
INV_003199,CUST_01272,PROD_0012,Product 12 Luxury,1,170.25,2024-08-16 03:49:18,United States,170.25
INV_004366,CUST_01926,PROD_0028,Product 28 Vintage,2,175.88,2024-02-28 19:27:31,United Kingdom,351.76
INV_001606,CUST_01328,PROD_0023,Product 23 Eco,3,36.85,2024-02-10 02:07:36,Germany,110.55
INV_007594,CUST_00154,PROD_0049,Product 49 Eco,1,100.27,2024-04-27 07:45:29,United States,100.27
INV_003364,CUST_00569,PROD_0043,Product 43 Vintage,1,5.62,2024-01-10 23:21:32,United Kingdom,5.62
INV_007502,CUST_01116,PROD_0015,Product 15 Modern,1,112.64,2024-04-19 19:46:40,United Kingdom,112.64
INV_004109,CUST_01799,PROD_0043,Product 43 Vintage,2,5.62,2024-11-29 17:23:09,Germany,11.24
INV_001982,CUST_02480,PROD_0020,Product 20 Essential,1,77.18,2024-05-07 21:09:22,United States,77.18
INV_002431,CUST_00608,PROD_0020,Product 20 Essential,1,77.18,2024-05-17 03:19:31,United States,77.18
INV_004097,CUST_00591,PROD_0019,Product 19 Luxury,3,59.19,2024-08-06 06:40:43,Germany,177.57
INV_002040,CUST_00482,PROD_0049,Product 49 Eco,1,100.27,2024-12-14 23:01:03,United States,100.27
INV_000515,CUST_00795,PROD_0048,Product 48 Eco,5,184.1,2024-05-22 20:31:34,Germany,920.5
INV_000345,CUST_00823,PROD_0039,Product 39 Eco,1,194.35,2024-02-21 07:49:06,France,194.35
INV_007851,CUST_00144,PROD_0039,Product 39 Eco,1,194.35,2024-01-13 03:05:05,United States,194.35
INV_003430,CUST_01246,PROD_0007,Product 7 Eco,1,47.98,2024-06-26 16:30:43,Germany,47.98
INV_006572,CUST_01858,PROD_0046,Product 46 Essential,2,123.74,2024-05-28 12:20:43,Canada,247.48
INV_000469,CUST_02024,PROD_0031,Product 31 Vintage,2,150.26,2024-06-29 04:21:21,Germany,300.52
INV_000025,CUST_01019,PROD_0037,Product 37 Modern,2,17.38,2024-03-15 09:44:56,United States,34.76
INV_005695,CUST_00903,PROD_0047,Product 47 Vintage,2,153.68,2024-04-18 12:51:20,United States,307.36
INV_005252,CUST_00844,PROD_0041,Product 41 Eco,2,154.87,2024-04-05 12:57:09,United States,309.74
INV_006912,CUST_01971,PROD_0033,Product 33 Modern,3,82.87,2024-10-03 02:41:35,United Kingdom,248.61
INV_006750,CUST_00419,PROD_0018,Product 18 Essential,1,171.78,2024-06-08 13:44:46,Canada,171.78
INV_003436,CUST_00418,PROD_0005,Product 5 Vintage,1,103.53,2024-09-20 10:22:48,France,103.53
INV_004889,CUST_00608,PROD_0037,Product 37 Modern,1,17.38,2024-03-21 01:24:10,United States,17.38
INV_000760,CUST_01702,PROD_0049,Product 49 Eco,1,100.27,2024-06-26 09:40:13,United Kingdom,100.27
INV_005856,CUST_00294,PROD_0023,Product 23 Eco,1,36.85,2024-11-19 00:57:30,United Kingdom,36.85
INV_007943,CUST_00698,PROD_0011,Product 11 Essential,1,23.08,2024-09-09 15:34:32,United States,23.08
INV_005679,CUST_01100,PROD_0026,Product 26 Luxury,1,165.24,2024-02-19 11:39:36,France,165.24
INV_000465,CUST_00605,PROD_0047,Product 47 Vintage,2,153.68,2024-04-01 18:11:07,United States,307.36
INV_000276,CUST_02494,PROD_0010,Product 10 Essential,2,35.31,2024-11-06 10:08:38,United States,70.62
INV_002839,CUST_01999,PROD_0030,Product 30 Modern,3,32.85,2024-03-31 01:31:06,Germany,98.55
INV_007052,CUST_00483,PROD_0038,Product 38 Modern,6,199.23,2024-06-27 20:49:46,United Kingdom,1195.38
INV_002814,CUST_00436,PROD_0024,Product 24 Modern,1,197.95,2024-06-17 11:17:56,United Kingdom,197.95
INV_006588,CUST_00683,PROD_0004,Product 4 Modern,3,10.8,2024-05-06 06:10:30,Germany,32.4
INV_002440,CUST_01837,PROD_0018,Product 18 Essential,1,171.78,2024-07-28 15:55:16,Japan,171.78
INV_003494,CUST_02247,PROD_0050,Product 50 Luxury,1,176.34,2024-06-06 23:28:34,United States,176.34
INV_001952,CUST_02204,PROD_0003,Product 3 Luxury,5,21.94,2024-03-23 06:49:15,United States,109.7
INV_003067,CUST_01811,PROD_0047,Product 47 Vintage,1,153.68,2024-01-22 06:40:08,United States,153.68
INV_001282,CUST_01242,PROD_0032,Product 32 Eco,1,150.66,2024-04-30 18:15:27,United States,150.66
INV_001268,CUST_02407,PROD_0012,Product 12 Luxury,1,170.25,2024-07-21 22:37:51,France,170.25
INV_000931,CUST_02200,PROD_0029,Product 29 Essential,1,132.8,2024-08-18 14:48:10,United Kingdom,132.8
INV_004656,CUST_01237,PROD_0012,Product 12 Luxury,3,170.25,2024-06-13 02:15:51,United States,510.75
INV_004599,CUST_00410,PROD_0014,Product 14 Modern,2,29.33,2024-07-01 20:10:49,United Kingdom,58.66
INV_000180,CUST_00496,PROD_0021,Product 21 Vintage,1,141.84,2024-11-05 05:22:31,Japan,141.84
INV_000240,CUST_01193,PROD_0008,Product 8 Eco,2,162.83,2024-01-13 16:13:31,United States,325.66
INV_005260,CUST_01384,PROD_0031,Product 31 Vintage,2,150.26,2024-08-02 06:09:07,Canada,300.52
INV_005755,CUST_01546,PROD_0048,Product 48 Eco,1,184.1,2024-02-22 18:43:10,United States,184.1
INV_007723,CUST_02134,PROD_0043,Product 43 Vintage,1,5.62,2024-05-07 02:35:04,France,5.62
INV_000040,CUST_00250,PROD_0043,Product 43 Vintage,3,5.62,2024-10-17 11:38:15,United States,16.86
INV_001251,CUST_01586,PROD_0047,Product 47 Vintage,1,153.68,2024-11-13 20:05:22,United Kingdom,153.68
INV_004980,CUST_00909,PROD_0013,Product 13 Eco,3,162.38,2024-10-28 08:01:05,United States,487.14
INV_001154,CUST_01359,PROD_0015,Product 15 Modern,2,112.64,2024-02-17 14:02:26,United States,225.28
INV_007301,CUST_02337,PROD_0031,Product 31 Vintage,4,150.26,2024-07-17 21:32:14,France,601.04
INV_003445,CUST_02442,PROD_0032,Product 32 Eco,1,150.66,2024-03-07 23:41:43,Germany,150.66
INV_007570,CUST_01763,PROD_0018,Product 18 Essential,5,171.78,2024-11-09 01:59:49,United States,858.9
INV_003179,CUST_01353,PROD_0035,Product 35 Luxury,1,172.91,2024-08-08 15:55:22,United Kingdom,172.91
INV_006806,CUST_00186,PROD_0012,Product 12 Luxury,1,170.25,2024-12-09 14:37:49,United Kingdom,170.25
INV_007927,CUST_01814,PROD_0049,Product 49 Eco,1,100.27,2024-10-15 06:48:01,United States,100.27
INV_002318,CUST_01647,PROD_0010,Product 10 Essential,1,35.31,2024-05-05 22:05:19,United States,35.31
INV_004601,CUST_01935,PROD_0039,Product 39 Eco,2,194.35,2024-09-16 14:16:58,United States,388.7
INV_004509,CUST_00783,PROD_0047,Product 47 Vintage,1,153.68,2024-05-28 12:45:41,United States,153.68
INV_003988,CUST_02104,PROD_0029,Product 29 Essential,1,132.8,2024-03-19 20:17:25,France,132.8
INV_007113,CUST_00290,PROD_0041,Product 41 Eco,5,154.87,2024-01-14 19:05:09,United States,774.35
INV_003582,CUST_00940,PROD_0023,Product 23 Eco,2,36.85,2024-02-16 18:46:46,United States,73.7
INV_005544,CUST_01859,PROD_0048,Product 48 Eco,1,184.1,2024-03-01 11:14:24,France,184.1
INV_003046,CUST_01912,PROD_0026,Product 26 Luxury,3,165.24,2024-07-11 11:05:28,United States,495.72
INV_003004,CUST_02188,PROD_0006,Product 6 Luxury,3,43.76,2024-08-06 16:18:02,United States,131.28
INV_004766,CUST_01988,PROD_0012,Product 12 Luxury,1,170.25,2024-09-08 19:18:25,United States,170.25
INV_003674,CUST_02231,PROD_0037,Product 37 Modern,1,17.38,2024-04-25 05:48:11,United States,17.38
INV_003162,CUST_01655,PROD_0035,Product 35 Luxury,2,172.91,2024-06-06 13:56:35,France,345.82
INV_006943,CUST_01203,PROD_0042,Product 42 Essential,2,62.22,2024-09-07 12:26:26,United Kingdom,124.44
INV_004584,CUST_01104,PROD_0024,Product 24 Modern,1,197.95,2024-08-12 06:34:41,United States,197.95
INV_002834,CUST_00421,PROD_0010,Product 10 Essential,1,35.31,2024-09-01 19:50:45,France,35.31
INV_004272,CUST_01704,PROD_0032,Product 32 Eco,6,150.66,2024-01-28 17:25:57,United Kingdom,903.96
INV_001703,CUST_01880,PROD_0021,Product 21 Vintage,1,141.84,2024-09-21 16:55:22,United Kingdom,141.84
INV_004512,CUST_01272,PROD_0030,Product 30 Modern,1,32.85,2024-05-07 13:23:25,United States,32.85
INV_003222,CUST_01636,PROD_0016,Product 16 Eco,1,117.57,2024-11-28 08:23:01,United States,117.57
INV_005137,CUST_01415,PROD_0005,Product 5 Vintage,1,103.53,2024-02-07 15:47:11,Canada,103.53
INV_004586,CUST_01232,PROD_0031,Product 31 Vintage,2,150.26,2024-12-10 07:39:59,United Kingdom,300.52
INV_003616,CUST_00529,PROD_0020,Product 20 Essential,1,77.18,2024-04-22 11:47:34,United States,77.18
INV_003339,CUST_01182,PROD_0050,Product 50 Luxury,1,176.34,2024-10-11 16:26:55,United States,176.34
INV_003652,CUST_00722,PROD_0043,Product 43 Vintage,2,5.62,2024-03-14 08:18:07,United Kingdom,11.24
INV_007816,CUST_02185,PROD_0002,Product 2 Vintage,1,32.2,2024-02-11 11:36:51,Japan,32.2
INV_004292,CUST_02357,PROD_0035,Product 35 Luxury,1,172.91,2024-04-23 19:33:59,Canada,172.91
INV_006358,CUST_00665,PROD_0012,Product 12 Luxury,1,170.25,2024-01-23 14:17:43,Germany,170.25
INV_007158,CUST_00208,PROD_0037,Product 37 Modern,5,17.38,2024-01-31 15:46:23,United States,86.9
INV_007936,CUST_00152,PROD_0004,Product 4 Modern,4,10.8,2024-02-13 13:27:30,United States,43.2
INV_005468,CUST_02472,PROD_0035,Product 35 Luxury,2,172.91,2024-09-09 23:34:06,Germany,345.82
INV_004276,CUST_01928,PROD_0043,Product 43 Vintage,1,5.62,2024-04-24 04:51:58,United Kingdom,5.62
INV_005470,CUST_00171,PROD_0046,Product 46 Essential,3,123.74,2024-05-30 11:18:53,France,371.22
INV_005984,CUST_02365,PROD_0012,Product 12 Luxury,5,170.25,2024-12-03 23:47:16,Germany,851.25
INV_002708,CUST_01895,PROD_0044,Product 44 Essential,2,153.57,2024-03-17 23:58:29,United States,307.14
INV_005446,CUST_00849,PROD_0021,Product 21 Vintage,1,141.84,2024-06-23 04:18:20,United States,141.84
INV_007930,CUST_01272,PROD_0019,Product 19 Luxury,1,59.19,2024-03-28 04:20:29,United States,59.19
INV_001182,CUST_01303,PROD_0005,Product 5 Vintage,1,103.53,2024-11-09 02:25:26,Germany,103.53
INV_002146,CUST_00268,PROD_0050,Product 50 Luxury,1,176.34,2024-07-03 14:26:14,United States,176.34
INV_000759,CUST_00228,PROD_0035,Product 35 Luxury,2,172.91,2024-06-25 02:17:43,United States,345.82
INV_007026,CUST_01634,PROD_0021,Product 21 Vintage,3,141.84,2024-08-26 11:59:57,France,425.52
INV_002836,CUST_02371,PROD_0015,Product 15 Modern,1,112.64,2024-08-19 09:37:37,Germany,112.64
INV_000522,CUST_02114,PROD_0019,Product 19 Luxury,4,59.19,2024-11-26 13:26:33,United States,236.76
INV_005544,CUST_01859,PROD_0015,Product 15 Modern,2,112.64,2024-03-01 11:14:24,France,225.28
INV_001027,CUST_01883,PROD_0041,Product 41 Eco,2,154.87,2024-01-07 07:45:11,United States,309.74
INV_005257,CUST_00446,PROD_0031,Product 31 Vintage,2,150.26,2024-07-29 19:31:48,Germany,300.52
INV_004356,CUST_00912,PROD_0048,Product 48 Eco,3,184.1,2024-10-09 11:30:05,United States,552.3
INV_003524,CUST_02019,PROD_0043,Product 43 Vintage,2,5.62,2024-11-09 22:20:21,Canada,11.24
INV_002580,CUST_02040,PROD_0007,Product 7 Eco,4,47.98,2024-07-09 09:27:52,United Kingdom,191.92
INV_002077,CUST_01699,PROD_0028,Product 28 Vintage,3,175.88,2024-06-09 19:08:35,United States,527.64
INV_006618,CUST_00757,PROD_0004,Product 4 Modern,3,10.8,2024-04-01 23:05:50,United Kingdom,32.4
INV_000840,CUST_00305,PROD_0032,Product 32 Eco,1,150.66,2024-11-13 16:16:28,Germany,150.66
INV_006278,CUST_02272,PROD_0048,Product 48 Eco,1,184.1,2024-01-02 22:13:16,France,184.1
INV_001941,CUST_00781,PROD_0040,Product 40 Luxury,1,137.92,2024-05-04 13:29:53,United States,137.92
INV_000304,CUST_01872,PROD_0007,Product 7 Eco,9,47.98,2024-01-06 23:02:59,Germany,431.82
INV_006676,CUST_01964,PROD_0045,Product 45 Eco,1,174.74,2024-03-30 15:16:30,United Kingdom,174.74
INV_005669,CUST_00774,PROD_0011,Product 11 Essential,1,23.08,2024-11-11 08:18:22,Australia,23.08
INV_002526,CUST_02104,PROD_0005,Product 5 Vintage,2,103.53,2024-08-18 08:48:09,United States,207.06
INV_002155,CUST_00652,PROD_0025,Product 25 Eco,5,138.49,2024-07-06 08:03:27,United States,692.45
INV_003065,CUST_01284,PROD_0022,Product 22 Luxury,1,128.81,2024-12-11 16:10:54,France,128.81
INV_005392,CUST_01337,PROD_0048,Product 48 Eco,2,184.1,2024-09-24 07:15:04,United States,368.2
