customer_id,total_monetary_spend,transaction_frequency,total_items_purchased,first_purchase,last_purchase,views,carts,purchases,searches,total_sessions,cart_to_view_ratio,avg_order_value,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_total,customer_segment,cluster_id
CUST_00575,644.43,1,7,2024-04-03 05:10:48,2024-04-03 05:10:48,23,6,0,3,7,0.2609,644.43,272.8,1,644.43,1,1,1,111,3,Lost,Cluster_2
CUST_01009,817.85,1,6,2024-10-25 08:38:27,2024-10-25 08:38:27,28,14,5,6,8,0.5,817.85,67.6,1,817.85,3,1,1,311,5,Potential Loyalists,Cluster_2
CUST_00140,1954.12,2,17,2024-11-19 20:07:30,2024-11-20 10:17:50,12,3,3,2,3,0.25,977.06,41.6,2,1954.12,4,2,3,423,9,New Customers,Cluster_3
CUST_00350,2279.49,3,24,2024-02-06 04:58:03,2024-06-16 11:16:45,2,1,0,0,2,0.5,759.83,198.5,3,2279.49,1,4,3,143,8,Loyal Customers,Cluster_3
CUST_02396,972.46,1,12,2024-07-28 07:40:27,2024-07-28 07:40:27,9,0,2,4,4,0.0,972.46,156.7,1,972.46,2,1,1,211,4,Lost,Cluster_2
CUST_01104,9254.23,7,80,2024-07-02 01:15:25,2024-12-08 22:20:50,30,6,4,1,7,0.2,1322.03,23.1,7,9254.23,5,5,5,555,15,Champions,Cluster_1
CUST_00902,781.38,2,6,2024-09-12 11:00:18,2024-09-18 12:03:17,10,2,0,0,2,0.2,390.69,104.5,2,781.38,2,2,1,221,5,Lost,Cluster_3
CUST_01871,2713.78,4,22,2024-08-09 01:16:04,2024-11-25 21:15:43,14,5,1,5,5,0.3571,678.45,36.1,4,2713.78,4,4,4,444,12,Champions,Cluster_4
CUST_00410,3234.68,4,31,2024-05-17 17:52:02,2024-10-06 22:29:13,15,3,3,1,5,0.2,808.67,86.1,4,3234.68,3,4,4,344,11,Loyal Customers,Cluster_4
CUST_01266,851.69,3,9,2024-03-23 21:52:48,2024-12-23 21:21:08,28,7,2,2,7,0.25,283.9,8.1,3,851.69,5,4,1,541,10,Potential Loyalists,Cluster_1
CUST_00826,2069.0,2,16,2024-10-19 21:23:15,2024-11-09 04:36:57,27,9,1,6,10,0.3333,1034.5,52.8,2,2069.0,4,2,3,423,9,New Customers,Cluster_3
CUST_01867,967.54,2,13,2024-01-29 05:25:16,2024-02-27 06:06:14,38,12,4,5,10,0.3158,483.77,308.7,2,967.54,1,2,1,121,4,Lost,Cluster_3
CUST_00502,1852.76,2,17,2024-07-21 15:11:24,2024-12-02 00:43:36,20,4,0,2,6,0.2,926.38,30.0,2,1852.76,4,2,3,423,9,New Customers,Cluster_3
CUST_01788,36.85,1,1,2024-04-09 03:10:51,2024-04-09 03:10:51,18,6,0,3,5,0.3333,36.85,266.9,1,36.85,1,1,1,111,3,Lost,Cluster_2
CUST_01208,3472.31,4,29,2024-02-29 23:29:49,2024-11-19 07:56:40,12,5,2,3,4,0.4167,868.08,42.7,4,3472.31,4,4,4,444,12,Champions,Cluster_4
CUST_02497,2144.55,3,14,2024-03-31 09:07:22,2024-12-04 04:48:48,14,3,0,1,3,0.2143,714.85,27.8,3,2144.55,4,4,3,443,11,Loyal Customers,Cluster_1
CUST_00725,3377.91,3,26,2024-06-28 04:37:03,2024-12-12 04:47:34,45,11,3,5,10,0.2444,1125.97,19.8,3,3377.91,5,4,4,544,13,Champions,Cluster_1
CUST_01055,52.14,1,3,2024-11-01 01:59:33,2024-11-01 01:59:33,27,3,1,4,6,0.1111,52.14,60.9,1,52.14,3,1,1,311,5,Potential Loyalists,Cluster_2
CUST_01847,1482.81,3,17,2024-07-31 11:32:39,2024-11-10 00:13:24,12,8,1,2,7,0.6667,494.27,52.0,3,1482.81,4,4,2,442,10,Potential Loyalists,Cluster_3
CUST_02425,760.9,1,11,2024-08-07 04:30:52,2024-08-07 04:30:52,10,8,1,3,5,0.8,760.9,146.8,1,760.9,2,1,1,211,4,Lost,Cluster_2
CUST_01061,1226.08,2,10,2024-02-10 02:42:20,2024-04-09 04:06:25,20,3,2,5,6,0.15,613.04,266.8,2,1226.08,1,2,2,122,5,Lost,Cluster_3
CUST_00351,65.7,1,2,2024-04-25 11:21:18,2024-04-25 11:21:18,22,5,0,3,6,0.2273,65.7,250.5,1,65.7,1,1,1,111,3,Lost,Cluster_2
CUST_02282,3293.62,4,30,2024-01-23 19:36:40,2024-04-19 01:43:26,14,5,1,0,7,0.3571,823.4,256.9,4,3293.62,1,4,4,144,9,Loyal Customers,Cluster_4
CUST_02128,1416.1,4,15,2024-02-07 17:13:01,2024-12-17 07:39:53,6,2,1,0,2,0.3333,354.02,14.7,4,1416.1,5,4,2,542,11,Potential Loyalists,Cluster_1
CUST_00298,5364.12,3,34,2024-01-04 14:49:34,2024-08-07 20:58:10,24,12,2,0,7,0.5,1788.04,146.1,3,5364.12,2,4,5,245,11,Loyal Customers,Cluster_4
CUST_02427,2683.71,3,23,2024-01-20 22:32:36,2024-04-25 05:37:34,26,9,4,8,8,0.3462,894.57,250.8,3,2683.71,1,4,4,144,9,Loyal Customers,Cluster_3
CUST_02330,4141.81,3,35,2024-01-06 12:27:26,2024-06-01 20:49:05,28,9,3,5,8,0.3214,1380.6,213.1,3,4141.81,1,4,5,145,10,Loyal Customers,Cluster_4
CUST_01664,3636.65,5,30,2024-04-25 12:17:04,2024-10-05 11:43:58,25,5,2,1,5,0.2,727.33,87.5,5,3636.65,3,5,4,354,12,Loyal Customers,Cluster_4
CUST_01842,1896.58,4,15,2024-03-04 04:47:28,2024-08-15 06:42:15,24,4,0,2,6,0.1667,474.14,138.7,4,1896.58,2,4,3,243,9,Loyal Customers,Cluster_4
CUST_01501,1869.27,3,15,2024-05-15 11:46:02,2024-06-22 21:26:13,20,5,3,2,5,0.25,623.09,192.1,3,1869.27,1,4,3,143,8,Loyal Customers,Cluster_3
CUST_00595,2538.4,4,18,2024-03-22 11:39:57,2024-09-11 20:31:23,16,6,2,1,4,0.375,634.6,111.1,4,2538.4,2,4,3,243,9,Loyal Customers,Cluster_4
CUST_01668,2305.89,3,20,2024-07-15 14:28:51,2024-10-14 18:06:21,19,9,0,4,5,0.4737,768.63,78.2,3,2305.89,3,4,3,343,10,Loyal Customers,Cluster_3
CUST_01467,3115.22,3,28,2024-02-23 08:13:28,2024-09-18 22:43:34,29,15,1,1,7,0.5172,1038.41,104.1,3,3115.22,2,4,4,244,10,Loyal Customers,Cluster_4
CUST_01443,3632.75,5,28,2024-03-06 17:40:14,2024-11-17 15:15:06,18,4,1,3,5,0.2222,726.55,44.4,5,3632.75,4,5,4,454,13,Champions,Cluster_4
CUST_01161,1461.03,3,12,2024-04-07 19:50:30,2024-08-10 22:50:27,20,2,2,3,6,0.1,487.01,143.0,3,1461.03,2,4,2,242,8,At Risk,Cluster_3
CUST_01471,305.98,2,3,2024-01-04 17:19:26,2024-05-09 11:53:00,20,8,1,4,5,0.4,152.99,236.5,2,305.98,1,2,1,121,4,Lost,Cluster_2
CUST_01502,1073.99,3,7,2024-01-19 05:26:05,2024-10-03 04:01:35,13,10,4,4,5,0.7692,358.0,89.8,3,1073.99,3,4,2,342,9,Potential Loyalists,Cluster_3
CUST_02461,1954.66,2,15,2024-06-18 17:49:09,2024-12-29 09:29:51,22,5,0,4,6,0.2273,977.33,2.6,2,1954.66,5,2,3,523,10,New Customers,Cluster_1
CUST_02173,2339.26,3,20,2024-05-16 19:14:20,2024-12-03 23:34:35,17,7,0,2,4,0.4118,779.75,28.0,3,2339.26,4,4,3,443,11,Loyal Customers,Cluster_1
CUST_01645,2021.75,4,23,2024-02-17 22:50:13,2024-07-13 05:03:50,29,11,0,6,7,0.3793,505.44,171.8,4,2021.75,2,4,3,243,9,Loyal Customers,Cluster_4
CUST_00524,611.06,2,8,2024-09-22 18:16:05,2024-10-06 06:50:16,22,6,4,9,6,0.2727,305.53,86.7,2,611.06,3,2,1,321,6,Potential Loyalists,Cluster_2
CUST_00797,4841.74,3,42,2024-06-25 14:39:40,2024-12-16 05:54:19,7,3,0,0,2,0.4286,1613.91,15.8,3,4841.74,5,4,5,545,14,Champions,Cluster_1
CUST_00348,5800.32,7,50,2024-04-30 05:30:44,2024-12-19 13:26:26,24,10,0,2,6,0.4167,828.62,12.4,7,5800.32,5,5,5,555,15,Champions,Cluster_1
CUST_00202,3547.21,6,34,2024-01-10 14:54:10,2024-12-15 14:38:29,3,0,0,0,1,0.0,591.2,16.4,6,3547.21,5,5,4,554,14,Champions,Cluster_1
CUST_01809,758.17,2,5,2024-07-09 08:00:09,2024-10-22 22:01:32,13,5,2,3,3,0.3846,379.08,70.1,2,758.17,3,2,1,321,6,Potential Loyalists,Cluster_3
CUST_01394,1596.39,3,13,2024-07-25 22:18:52,2024-10-14 14:43:02,15,3,1,3,3,0.2,532.13,78.4,3,1596.39,3,4,2,342,9,Potential Loyalists,Cluster_3
CUST_02022,1264.84,1,8,2024-06-16 10:08:53,2024-06-16 10:08:53,29,6,3,5,8,0.2069,1264.84,198.6,1,1264.84,1,1,2,112,4,Lost,Cluster_2
CUST_01338,2430.33,5,25,2024-02-22 06:52:55,2024-12-16 13:17:38,18,9,3,2,7,0.5,486.07,15.4,5,2430.33,5,5,3,553,13,Loyal Customers,Cluster_1
CUST_01129,3452.64,2,25,2024-05-08 18:16:53,2024-08-24 07:54:05,28,6,2,2,7,0.2143,1726.32,129.7,2,3452.64,2,2,4,224,8,Potential Loyalists,Cluster_3
CUST_02394,956.5,1,8,2024-09-16 15:44:31,2024-09-16 15:44:31,12,5,3,1,4,0.4167,956.5,106.3,1,956.5,2,1,1,211,4,Lost,Cluster_2
CUST_02270,2195.72,3,15,2024-05-06 02:38:49,2024-11-14 20:59:50,41,5,1,4,7,0.122,731.91,47.1,3,2195.72,4,4,3,443,11,Loyal Customers,Cluster_3
CUST_01650,5608.7,5,37,2024-01-15 08:56:28,2024-08-16 10:47:20,29,5,2,6,10,0.1724,1121.74,137.6,5,5608.7,2,5,5,255,12,Loyal Customers,Cluster_4
CUST_01833,5449.84,4,49,2024-01-29 20:51:43,2024-10-30 00:23:39,20,7,4,5,5,0.35,1362.46,63.0,4,5449.84,3,4,5,345,12,Loyal Customers,Cluster_4
CUST_01698,1576.69,2,13,2024-01-19 01:24:53,2024-09-12 05:40:01,22,3,2,2,5,0.1364,788.35,110.8,2,1576.69,2,2,2,222,6,Lost,Cluster_3
CUST_01566,846.0,1,11,2024-04-16 21:11:57,2024-04-16 21:11:57,30,4,1,11,7,0.1333,846.0,259.1,1,846.0,1,1,1,111,3,Lost,Cluster_2
CUST_02225,5584.75,5,44,2024-05-27 11:00:22,2024-11-15 17:33:06,12,4,0,4,7,0.3333,1116.95,46.3,5,5584.75,4,5,5,455,14,Champions,Cluster_4
CUST_02317,4309.6,6,38,2024-03-04 01:19:37,2024-12-06 21:44:16,7,7,0,4,5,1.0,718.27,25.1,6,4309.6,5,5,5,555,15,Champions,Cluster_1
CUST_01760,536.73,1,6,2024-01-31 22:38:32,2024-01-31 22:38:32,29,6,1,1,7,0.2069,536.73,335.1,1,536.73,1,1,1,111,3,Lost,Cluster_2
CUST_00428,2430.15,3,23,2024-01-21 23:17:36,2024-05-04 20:43:56,24,6,3,1,7,0.25,810.05,241.1,3,2430.15,1,4,3,143,8,Loyal Customers,Cluster_3
CUST_00633,2018.01,3,17,2024-01-30 01:26:59,2024-12-09 20:39:16,13,7,2,3,4,0.5385,672.67,22.1,3,2018.01,5,4,3,543,12,Loyal Customers,Cluster_1
CUST_01197,940.25,1,7,2024-10-16 10:58:12,2024-10-16 10:58:12,13,3,1,1,3,0.2308,940.25,76.5,1,940.25,3,1,1,311,5,Potential Loyalists,Cluster_2
CUST_00191,1744.34,3,17,2024-03-30 16:33:53,2024-10-10 23:46:01,25,8,1,2,6,0.32,581.45,82.0,3,1744.34,3,4,2,342,9,Potential Loyalists,Cluster_3
CUST_02303,1739.26,1,11,2024-08-31 18:54:35,2024-08-31 18:54:35,21,7,1,3,6,0.3333,1739.26,122.2,1,1739.26,2,1,2,212,5,Lost,Cluster_3
CUST_01360,1225.94,2,7,2024-05-08 13:45:49,2024-12-03 18:11:40,21,10,2,5,8,0.4762,612.97,28.2,2,1225.94,4,2,2,422,8,New Customers,Cluster_3
CUST_00203,3020.33,3,27,2024-09-26 19:16:25,2024-12-27 11:13:18,19,9,2,0,9,0.4737,1006.78,4.5,3,3020.33,5,4,4,544,13,Champions,Cluster_1
CUST_00859,2342.92,3,18,2024-04-06 21:53:21,2024-12-27 04:23:07,35,8,0,4,7,0.2286,780.97,4.8,3,2342.92,5,4,3,543,12,Loyal Customers,Cluster_1
CUST_01418,182.62,1,2,2024-12-31 09:51:41,2024-12-31 09:51:41,17,4,1,3,5,0.2353,182.62,0.6,1,182.62,5,1,1,511,7,New Customers,Cluster_2
CUST_00030,5481.71,7,44,2024-01-28 13:42:12,2024-10-04 08:27:15,12,6,4,3,5,0.5,783.1,88.6,7,5481.71,3,5,5,355,13,Loyal Customers,Cluster_4
CUST_01232,904.43,3,18,2024-03-30 01:46:45,2024-12-10 07:39:59,18,2,1,5,5,0.1111,301.48,21.7,3,904.43,5,4,1,541,10,Potential Loyalists,Cluster_3
CUST_02406,956.06,1,6,2024-03-14 10:33:35,2024-03-14 10:33:35,32,7,1,4,7,0.2188,956.06,292.6,1,956.06,1,1,1,111,3,Lost,Cluster_2
CUST_02127,1114.66,2,8,2024-04-12 02:03:50,2024-04-13 14:01:01,11,6,2,2,4,0.5455,557.33,262.4,2,1114.66,1,2,2,122,5,Lost,Cluster_3
CUST_01473,2027.64,4,14,2024-04-11 14:46:49,2024-09-29 11:42:19,20,2,1,4,5,0.1,506.91,93.5,4,2027.64,3,4,3,343,10,Loyal Customers,Cluster_4
CUST_02035,1380.64,1,9,2024-11-19 10:37:16,2024-11-19 10:37:16,23,7,4,2,6,0.3043,1380.64,42.6,1,1380.64,4,1,2,412,7,New Customers,Cluster_3
CUST_00971,2713.95,2,25,2024-10-29 11:39:24,2024-11-11 20:42:34,12,4,1,1,4,0.3333,1356.97,50.1,2,2713.95,4,2,4,424,10,New Customers,Cluster_3
CUST_01875,2715.95,2,21,2024-01-15 08:42:50,2024-02-25 14:56:45,27,8,2,6,7,0.2963,1357.97,310.4,2,2715.95,1,2,4,124,7,Potential Loyalists,Cluster_3
CUST_00939,3822.86,2,25,2024-05-08 23:45:45,2024-10-07 01:21:50,12,3,0,2,3,0.25,1911.43,85.9,2,3822.86,3,2,5,325,10,Potential Loyalists,Cluster_3
CUST_00628,1665.57,3,15,2024-03-24 16:22:40,2024-10-01 01:02:15,16,6,0,1,6,0.375,555.19,92.0,3,1665.57,3,4,2,342,9,Potential Loyalists,Cluster_3
CUST_02076,54.79,1,2,2024-09-05 18:46:40,2024-09-05 18:46:40,37,13,1,9,10,0.3514,54.79,117.2,1,54.79,2,1,1,211,4,Lost,Cluster_2
CUST_00925,4941.72,6,48,2024-01-16 05:28:27,2024-11-30 01:05:29,13,2,1,0,2,0.1538,823.62,32.0,6,4941.72,4,5,5,455,14,Champions,Cluster_4
CUST_01101,1922.99,2,14,2024-08-31 19:38:22,2024-10-11 15:27:25,23,2,0,0,4,0.087,961.5,81.4,2,1922.99,3,2,3,323,8,Potential Loyalists,Cluster_3
CUST_01497,1666.44,2,14,2024-06-14 15:24:12,2024-08-16 05:33:49,8,2,2,1,2,0.25,833.22,137.8,2,1666.44,2,2,2,222,6,Lost,Cluster_3
CUST_00683,3324.65,2,24,2024-05-06 06:10:30,2024-08-30 10:34:22,2,3,0,1,1,1.5,1662.33,123.6,2,3324.65,2,2,4,224,8,Potential Loyalists,Cluster_3
CUST_02365,3208.63,5,29,2024-02-23 10:09:39,2024-12-03 23:47:16,40,2,1,4,6,0.05,641.73,28.0,5,3208.63,4,5,4,454,13,Champions,Cluster_1
CUST_00152,2561.51,2,24,2024-02-13 13:27:30,2024-03-19 10:41:16,22,6,1,1,7,0.2727,1280.76,287.6,2,2561.51,1,2,3,123,6,Potential Loyalists,Cluster_3
CUST_00463,2490.19,4,25,2024-01-13 12:17:13,2024-12-10 16:58:30,12,4,1,0,5,0.3333,622.55,21.3,4,2490.19,5,4,3,543,12,Loyal Customers,Cluster_1
CUST_00013,2681.25,2,22,2024-05-07 01:51:32,2024-06-17 06:35:13,16,7,2,3,8,0.4375,1340.62,197.7,2,2681.25,1,2,4,124,7,Potential Loyalists,Cluster_3
CUST_01626,1363.72,2,9,2024-09-03 18:26:55,2024-10-25 08:17:53,24,6,1,3,6,0.25,681.86,67.7,2,1363.72,3,2,2,322,7,Potential Loyalists,Cluster_3
CUST_00869,2097.46,4,21,2024-02-28 11:52:50,2024-11-24 16:28:48,28,6,1,5,7,0.2143,524.37,37.3,4,2097.46,4,4,3,443,11,Loyal Customers,Cluster_4
CUST_01093,2232.94,4,19,2024-01-08 22:09:46,2024-12-26 08:12:11,45,14,5,6,11,0.3111,558.24,5.7,4,2232.94,5,4,3,543,12,Loyal Customers,Cluster_1
CUST_01951,5927.35,7,45,2024-01-18 11:44:14,2024-12-14 13:24:27,25,5,1,0,5,0.2,846.76,17.4,7,5927.35,5,5,5,555,15,Champions,Cluster_1
CUST_00772,950.01,2,10,2024-04-15 22:40:29,2024-10-05 03:29:07,31,13,2,5,10,0.4194,475.0,87.9,2,950.01,3,2,1,321,6,Potential Loyalists,Cluster_3
CUST_01135,4817.54,4,34,2024-04-11 10:03:56,2024-10-12 21:09:34,10,2,1,0,3,0.2,1204.38,80.1,4,4817.54,3,4,5,345,12,Loyal Customers,Cluster_4
CUST_01908,2824.84,2,22,2024-07-20 09:55:33,2024-08-08 12:10:47,34,7,1,11,8,0.2059,1412.42,145.5,2,2824.84,2,2,4,224,8,Potential Loyalists,Cluster_3
CUST_00700,3908.51,4,32,2024-08-05 21:16:18,2024-12-20 06:48:43,21,3,2,6,6,0.1429,977.13,11.7,4,3908.51,5,4,5,545,14,Champions,Cluster_1
CUST_01744,4335.43,5,38,2024-04-23 23:09:52,2024-11-17 17:35:54,20,10,2,1,6,0.5,867.09,44.3,5,4335.43,4,5,5,455,14,Champions,Cluster_4
CUST_01206,3968.22,4,46,2024-04-27 07:14:05,2024-10-06 14:21:18,11,6,0,0,5,0.5455,992.05,86.4,4,3968.22,3,4,5,345,12,Loyal Customers,Cluster_4
CUST_00770,2839.4,3,26,2024-01-02 05:09:55,2024-07-08 09:11:10,21,8,0,2,5,0.381,946.47,176.6,3,2839.4,1,4,4,144,9,Loyal Customers,Cluster_3
CUST_01994,2843.01,3,22,2024-04-26 12:31:16,2024-09-12 12:19:16,41,13,6,8,11,0.3171,947.67,110.5,3,2843.01,2,4,4,244,10,Loyal Customers,Cluster_3
CUST_00080,4019.6,4,32,2024-05-01 17:39:33,2024-11-13 21:16:52,15,6,1,4,3,0.4,1004.9,48.1,4,4019.6,4,4,5,445,13,Champions,Cluster_4
CUST_02202,2006.81,3,28,2024-02-22 16:28:50,2024-12-10 22:56:11,13,5,2,6,5,0.3846,668.94,21.0,3,2006.81,5,4,3,543,12,Loyal Customers,Cluster_1
CUST_00048,1202.8,1,9,2024-12-22 14:16:35,2024-12-22 14:16:35,19,9,3,2,5,0.4737,1202.8,9.4,1,1202.8,5,1,2,512,8,New Customers,Cluster_3
CUST_01900,797.85,1,11,2024-12-10 01:15:59,2024-12-10 01:15:59,5,2,0,0,3,0.4,797.85,21.9,1,797.85,5,1,1,511,7,New Customers,Cluster_2
CUST_01321,2529.82,4,24,2024-03-20 03:12:17,2024-11-08 09:22:02,2,0,0,0,2,0.0,632.46,53.6,4,2529.82,4,4,3,443,11,Loyal Customers,Cluster_4
CUST_01036,1220.15,3,10,2024-07-03 05:41:39,2024-09-25 16:23:10,21,8,1,4,5,0.381,406.72,97.3,3,1220.15,3,4,2,342,9,Potential Loyalists,Cluster_3
CUST_00372,2846.53,3,33,2024-01-07 04:28:47,2024-11-06 14:35:39,35,9,3,7,7,0.2571,948.84,55.4,3,2846.53,4,4,4,444,12,Champions,Cluster_4
CUST_01415,2603.73,5,20,2024-02-07 15:47:11,2024-12-23 18:07:46,21,7,2,2,5,0.3333,520.75,8.2,5,2603.73,5,5,4,554,14,Champions,Cluster_1
CUST_01294,271.68,1,6,2024-06-09 04:05:19,2024-06-09 04:05:19,12,3,2,2,4,0.25,271.68,205.8,1,271.68,1,1,1,111,3,Lost,Cluster_2
CUST_01245,2152.55,3,23,2024-01-31 06:24:37,2024-10-09 03:33:25,12,1,0,0,4,0.0833,717.52,83.9,3,2152.55,3,4,3,343,10,Loyal Customers,Cluster_3
CUST_01358,4949.26,5,39,2024-05-24 08:19:52,2024-12-01 15:59:29,20,5,2,1,6,0.25,989.85,30.3,5,4949.26,4,5,5,455,14,Champions,Cluster_4
CUST_01170,2895.11,2,23,2024-01-13 13:49:52,2024-09-26 12:22:06,24,6,2,3,6,0.25,1447.56,96.5,2,2895.11,3,2,4,324,9,Potential Loyalists,Cluster_3
CUST_00866,1398.81,1,10,2024-02-12 23:10:19,2024-02-12 23:10:19,38,6,1,3,10,0.1579,1398.81,323.0,1,1398.81,1,1,2,112,4,Lost,Cluster_2
CUST_00118,1416.62,3,14,2024-01-14 15:40:05,2024-10-16 02:52:19,30,6,4,5,7,0.2,472.21,76.9,3,1416.62,3,4,2,342,9,Potential Loyalists,Cluster_3
CUST_00109,1132.68,2,11,2024-08-15 19:06:29,2024-10-24 18:48:41,14,7,1,2,6,0.5,566.34,68.2,2,1132.68,3,2,2,322,7,Potential Loyalists,Cluster_3
CUST_01824,5001.39,5,45,2024-02-04 02:16:08,2024-09-25 13:20:08,4,3,0,1,1,0.75,1000.28,97.4,5,5001.39,3,5,5,355,13,Loyal Customers,Cluster_4
CUST_01472,4015.3,2,39,2024-04-29 18:42:14,2024-11-26 07:06:30,10,5,1,1,4,0.5,2007.65,35.7,2,4015.3,4,2,5,425,11,New Customers,Cluster_3
CUST_01114,850.86,2,9,2024-04-20 13:22:50,2024-08-15 15:42:31,20,6,1,5,5,0.3,425.43,138.3,2,850.86,2,2,1,221,5,Lost,Cluster_3
CUST_01047,2627.89,3,20,2024-02-13 19:43:20,2024-04-26 20:28:51,18,4,0,3,6,0.2222,875.96,249.1,3,2627.89,1,4,4,144,9,Loyal Customers,Cluster_3
CUST_02037,2396.14,3,22,2024-07-28 05:29:17,2024-10-06 01:16:32,19,6,0,1,5,0.3158,798.71,86.9,3,2396.14,3,4,3,343,10,Loyal Customers,Cluster_3
CUST_01522,374.38,1,4,2024-02-12 01:51:31,2024-02-12 01:51:31,21,5,3,2,6,0.2381,374.38,323.9,1,374.38,1,1,1,111,3,Lost,Cluster_2
CUST_00973,1486.58,2,11,2024-05-23 04:21:18,2024-06-21 12:13:55,32,8,2,4,8,0.25,743.29,193.5,2,1486.58,1,2,2,122,5,Lost,Cluster_3
CUST_00571,1747.25,3,15,2024-03-20 07:35:32,2024-11-07 13:27:35,21,7,2,3,7,0.3333,582.42,54.4,3,1747.25,4,4,2,442,10,Potential Loyalists,Cluster_3
CUST_00028,7892.31,6,57,2024-04-11 06:41:41,2024-08-24 17:49:55,19,5,6,4,7,0.2632,1315.38,129.3,6,7892.31,2,5,5,255,12,Loyal Customers,Cluster_4
CUST_01210,4839.71,4,37,2024-01-09 12:29:30,2024-11-05 22:24:48,20,3,2,2,5,0.15,1209.93,56.1,4,4839.71,4,4,5,445,13,Champions,Cluster_4
CUST_01216,1857.75,3,22,2024-02-15 15:57:20,2024-11-21 03:25:29,16,3,1,3,5,0.1875,619.25,40.9,3,1857.75,4,4,3,443,11,Loyal Customers,Cluster_3
CUST_01375,4252.08,6,35,2024-01-11 21:26:03,2024-12-10 05:14:57,13,4,2,4,5,0.3077,708.68,21.8,6,4252.08,5,5,5,555,15,Champions,Cluster_1
CUST_00214,3826.37,5,38,2024-02-23 04:41:55,2024-12-01 09:52:22,29,13,2,4,8,0.4483,765.27,30.6,5,3826.37,4,5,5,455,14,Champions,Cluster_1
CUST_00710,4348.79,5,32,2024-02-14 17:12:55,2024-08-21 11:02:56,17,5,0,3,5,0.2941,869.76,132.5,5,4348.79,2,5,5,255,12,Loyal Customers,Cluster_4
CUST_01064,151.51,1,2,2024-12-28 13:26:29,2024-12-28 13:26:29,23,6,1,1,6,0.2609,151.51,3.4,1,151.51,5,1,1,511,7,New Customers,Cluster_2
CUST_01345,170.25,1,1,2024-10-18 12:13:04,2024-10-18 12:13:04,9,10,1,4,4,1.1111,170.25,74.5,1,170.25,3,1,1,311,5,Potential Loyalists,Cluster_2
CUST_02140,1843.19,2,15,2024-08-14 06:34:10,2024-12-19 12:10:42,26,18,2,5,9,0.6923,921.6,12.5,2,1843.19,5,2,3,523,10,New Customers,Cluster_1
CUST_02150,3385.72,3,26,2024-02-02 14:39:29,2024-10-25 01:53:10,18,11,0,7,8,0.6111,1128.57,67.9,3,3385.72,3,4,4,344,11,Loyal Customers,Cluster_4
CUST_01974,482.92,1,4,2024-11-09 05:01:03,2024-11-09 05:01:03,18,5,2,5,5,0.2778,482.92,52.8,1,482.92,4,1,1,411,6,New Customers,Cluster_2
CUST_02265,4151.35,6,38,2024-01-20 10:38:25,2024-10-11 19:10:17,40,7,3,7,12,0.175,691.89,81.2,6,4151.35,3,5,5,355,13,Loyal Customers,Cluster_4
CUST_00557,3594.25,3,31,2024-02-02 21:07:13,2024-12-24 08:31:28,34,5,1,2,9,0.1471,1198.08,7.6,3,3594.25,5,4,4,544,13,Champions,Cluster_1
CUST_01586,1826.45,5,27,2024-06-01 04:36:19,2024-11-13 20:05:22,5,3,1,2,2,0.6,365.29,48.2,5,1826.45,4,5,3,453,12,Loyal Customers,Cluster_4
CUST_01767,1811.67,2,16,2024-03-25 19:30:34,2024-05-23 18:46:47,8,1,1,1,2,0.125,905.84,222.2,2,1811.67,1,2,3,123,6,Potential Loyalists,Cluster_3
CUST_01754,1657.05,4,17,2024-03-05 11:03:38,2024-12-08 06:48:59,17,7,2,3,5,0.4118,414.26,23.7,4,1657.05,5,4,2,542,11,Potential Loyalists,Cluster_1
CUST_00949,4597.67,3,34,2024-08-26 21:59:10,2024-10-04 21:35:22,17,6,1,1,4,0.3529,1532.56,88.1,3,4597.67,3,4,5,345,12,Loyal Customers,Cluster_4
CUST_00944,1823.97,2,16,2024-06-23 08:41:06,2024-06-30 04:26:15,46,19,6,5,10,0.413,911.99,184.8,2,1823.97,1,2,3,123,6,Potential Loyalists,Cluster_3
CUST_00063,2272.89,3,21,2024-03-23 06:11:29,2024-10-13 07:28:12,13,4,2,2,6,0.3077,757.63,79.7,3,2272.89,3,4,3,343,10,Loyal Customers,Cluster_3
CUST_02014,8436.89,9,68,2024-05-04 12:31:25,2024-12-13 07:09:55,32,9,2,5,8,0.2812,937.43,18.7,9,8436.89,5,5,5,555,15,Champions,Cluster_1
CUST_01819,3276.81,4,21,2024-01-05 12:15:43,2024-10-30 11:08:49,21,8,1,3,6,0.381,819.2,62.5,4,3276.81,3,4,4,344,11,Loyal Customers,Cluster_4
CUST_00904,3630.41,6,35,2024-01-25 12:13:43,2024-09-28 09:03:35,16,7,0,3,3,0.4375,605.07,94.6,6,3630.41,3,5,4,354,12,Loyal Customers,Cluster_4
CUST_00484,622.14,2,6,2024-12-04 05:05:30,2024-12-14 10:00:48,10,5,0,0,3,0.5,311.07,17.6,2,622.14,5,2,1,521,8,New Customers,Cluster_3
CUST_00744,215.33,2,6,2024-03-15 15:21:43,2024-05-21 18:40:49,35,6,3,7,6,0.1714,107.67,224.2,2,215.33,1,2,1,121,4,Lost,Cluster_2
CUST_00339,1287.34,2,12,2024-05-14 11:37:39,2024-07-31 23:43:28,21,1,2,3,6,0.0476,643.67,153.0,2,1287.34,2,2,2,222,6,Lost,Cluster_3
